Energy,phi_degrees,theta_degrees,phi_motor_degrees,theta_motor_degrees,phi_fwhm,theta_fwhm
5.000000000000000000e+00,-2.770411892794293607e+01,-1.010529314963883207e+00,2.730000000000000071e+01,0.000000000000000000e+00,1.020040403004152374e+01,1.075005140570238105e+01
5.000000000000000000e+00,-2.762775997473755041e+01,5.002319425932324037e+00,2.730000000000000071e+01,6.000000000000000000e+00,1.024714472579597491e+01,1.035416139101638144e+01
5.000000000000000000e+00,-2.776900174093085383e+01,7.853146778863740352e+00,2.730000000000000071e+01,9.000000000000000000e+00,9.665653927147131341e+00,9.716183430425873624e+00
5.000000000000000000e+00,-2.762825034935115909e+01,1.089745016636697983e+01,2.730000000000000071e+01,1.200000000000000000e+01,1.049926107151572552e+01,1.033001669266409195e+01
5.000000000000000000e+00,-2.771318185653402821e+01,1.879500466696062233e+01,2.730000000000000071e+01,2.000000000000000000e+01,1.113896958556538408e+01,1.011982708181618129e+01
5.000000000000000000e+00,-2.749175813033067328e+01,2.657802559349513061e+01,2.730000000000000071e+01,2.800000000000000000e+01,1.218946828699693441e+01,1.114203123349080649e+01
5.000000000000000000e+00,-2.738481829050931182e+01,3.470939500059057536e+01,2.730000000000000071e+01,3.600000000000000000e+01,1.443584133561505389e+01,1.148977351891890741e+01
5.000000000000000000e+00,-2.709985943088041083e+01,4.210465667969568671e+01,2.730000000000000071e+01,4.400000000000000000e+01,1.593863047643973019e+01,1.095429231063769393e+01
5.000000000000000000e+00,-3.536731851149757944e+01,-4.387160973142151477e+01,3.639999999999999858e+01,-4.400000000000000000e+01,1.652369673986145671e+01,1.053525977476191677e+01
5.000000000000000000e+00,-3.574806549887569673e+01,-3.605459128774682398e+01,3.639999999999999858e+01,-3.600000000000000000e+01,1.403570998528883784e+01,1.089494530881299106e+01
5.000000000000000000e+00,-3.578344951705837218e+01,-2.824525874816310278e+01,3.639999999999999858e+01,-2.800000000000000000e+01,1.251714402324850006e+01,1.063440679000274969e+01
5.000000000000000000e+00,-3.614455418936959319e+01,-2.076754104695775993e+01,3.639999999999999858e+01,-2.000000000000000000e+01,1.122557354956854603e+01,9.442900479984801976e+00
5.000000000000000000e+00,-3.609536417022209065e+01,-1.297442980915888100e+01,3.639999999999999858e+01,-1.200000000000000000e+01,1.025962158784020062e+01,9.365439303225064904e+00
5.000000000000000000e+00,-3.617810257903919791e+01,-1.007936654509122221e+01,3.639999999999999858e+01,-9.000000000000000000e+00,1.024985007566868234e+01,9.686026992223316867e+00
5.000000000000000000e+00,-3.622688887867170848e+01,-7.240040424433608734e+00,3.639999999999999858e+01,-6.000000000000000000e+00,1.018372796931536151e+01,9.467539094250298604e+00
5.000000000000000000e+00,-3.627531614818985162e+01,-1.057564579668873073e+00,3.639999999999999858e+01,0.000000000000000000e+00,1.003974937963722169e+01,9.943355329445330071e+00
5.000000000000000000e+00,-3.613554860826513249e+01,5.294178499373172642e+00,3.639999999999999858e+01,6.000000000000000000e+00,1.029357516668050287e+01,9.789196652555942180e+00
5.000000000000000000e+00,-3.613464143334971368e+01,7.902306088324400513e+00,3.639999999999999858e+01,9.000000000000000000e+00,1.002414259850350220e+01,9.730022976387346034e+00
5.000000000000000000e+00,-3.598646394636741519e+01,1.112374447809088096e+01,3.639999999999999858e+01,1.200000000000000000e+01,1.027697021838902458e+01,9.987154308592955942e+00
5.000000000000000000e+00,-3.617836347489486570e+01,1.891306380104864715e+01,3.639999999999999858e+01,2.000000000000000000e+01,1.085730215638898777e+01,9.721713225219714261e+00
5.000000000000000000e+00,-3.587367901858522856e+01,2.659251167587185805e+01,3.639999999999999858e+01,2.800000000000000000e+01,1.252704686581641269e+01,1.112668292090743627e+01
5.000000000000000000e+00,-3.551843041359703790e+01,3.472071414724098304e+01,3.639999999999999858e+01,3.600000000000000000e+01,1.363777585277470195e+01,1.094020198600366101e+01
5.000000000000000000e+00,-3.500203114660985904e+01,4.220159972542074911e+01,3.639999999999999858e+01,4.400000000000000000e+01,1.689408140978515505e+01,1.164919943083934406e+01
5.000000000000000000e+00,-4.334277727537986635e+01,-4.324687544574641151e+01,4.570000000000000284e+01,-4.400000000000000000e+01,1.804880903396451330e+01,1.147371465287554670e+01
5.000000000000000000e+00,-4.326818951253606116e+01,-3.631616740296171741e+01,4.570000000000000284e+01,-3.600000000000000000e+01,1.650904551377645291e+01,1.173298300443585518e+01
5.000000000000000000e+00,-4.406989449378388457e+01,-2.827027350167908537e+01,4.570000000000000284e+01,-2.800000000000000000e+01,1.427442653263947925e+01,1.047040809115889992e+01
5.000000000000000000e+00,-4.425446867157658914e+01,-2.039425340085428928e+01,4.570000000000000284e+01,-2.000000000000000000e+01,1.243901646972439501e+01,9.241161688407380836e+00
5.000000000000000000e+00,-4.472815972818083452e+01,-1.268807873446834300e+01,4.570000000000000284e+01,-1.200000000000000000e+01,1.140706773521071504e+01,9.086702675978157728e+00
5.000000000000000000e+00,-4.477059934158140209e+01,-9.911953047971472586e+00,4.570000000000000284e+01,-9.000000000000000000e+00,1.122216684379264073e+01,9.664165108292710471e+00
5.000000000000000000e+00,-4.475508655601560548e+01,-7.036683983212625115e+00,4.570000000000000284e+01,-6.000000000000000000e+00,1.102823172211188840e+01,8.996864588855078892e+00
5.000000000000000000e+00,-4.483453717373775760e+01,-9.322871061886330857e-01,4.570000000000000284e+01,0.000000000000000000e+00,1.089224722281142022e+01,9.367610189181228009e+00
5.000000000000000000e+00,-4.488210062053090610e+01,5.276723116950163828e+00,4.570000000000000284e+01,6.000000000000000000e+00,1.073406878674632381e+01,9.245969243226001666e+00
5.000000000000000000e+00,-4.460585643184484184e+01,8.141373914244596222e+00,4.570000000000000284e+01,9.000000000000000000e+00,1.154683865249833197e+01,9.498758074279860963e+00
5.000000000000000000e+00,-4.457902759177530783e+01,1.104232016472823830e+01,4.570000000000000284e+01,1.200000000000000000e+01,1.145415191984597492e+01,9.599426732440580423e+00
5.000000000000000000e+00,-4.430366130548291181e+01,1.881287534540199147e+01,4.570000000000000284e+01,2.000000000000000000e+01,1.245336426931802798e+01,9.729318309003526011e+00
5.000000000000000000e+00,-4.367471047236480786e+01,2.683677931559744678e+01,4.570000000000000284e+01,2.800000000000000000e+01,1.437303242417327453e+01,1.073674706457000383e+01
5.000000000000000000e+00,-4.334690175800026424e+01,3.460230460853509982e+01,4.570000000000000284e+01,3.600000000000000000e+01,1.643073139015838180e+01,1.071472645005517066e+01
5.000000000000000000e+00,nan,nan,4.570000000000000284e+01,4.400000000000000000e+01,nan,nan
5.000000000000000000e+00,-5.063456757906650552e+01,-4.245506981966872218e+01,5.500000000000000000e+01,-4.400000000000000000e+01,2.021728733499854869e+01,1.156238457915221218e+01
5.000000000000000000e+00,-5.343926285230339346e+01,-3.544388407456181511e+01,5.500000000000000000e+01,-3.600000000000000000e+01,2.410342823732223039e+01,1.089783430557658228e+01
5.000000000000000000e+00,-5.303635575403091451e+01,-2.801498040074655904e+01,5.500000000000000000e+01,-2.800000000000000000e+01,2.022271825972413950e+01,1.061485482321972285e+01
5.000000000000000000e+00,-5.276015639452769079e+01,-2.003780100451132284e+01,5.500000000000000000e+01,-2.000000000000000000e+01,1.704840879494145511e+01,9.217038473124297582e+00
5.000000000000000000e+00,-5.311794366712671689e+01,-1.269644758351477876e+01,5.500000000000000000e+01,-1.200000000000000000e+01,1.600468440584536012e+01,8.894162571408395834e+00
5.000000000000000000e+00,-5.300437022111807295e+01,-9.687228372927968678e+00,5.500000000000000000e+01,-9.000000000000000000e+00,1.586289716053995846e+01,9.470457598572716407e+00
5.000000000000000000e+00,-5.304959740495631593e+01,-6.992781331836352976e+00,5.500000000000000000e+01,-6.000000000000000000e+00,1.495063443677149984e+01,9.319044501102496270e+00
5.000000000000000000e+00,-5.315845969798819937e+01,-4.044697684818014394e-01,5.500000000000000000e+01,0.000000000000000000e+00,1.487808099451233446e+01,9.558082238295181554e+00
5.000000000000000000e+00,-5.299781477610933678e+01,5.555378291061566109e+00,5.500000000000000000e+01,6.000000000000000000e+00,1.595348190724639537e+01,9.263230757153801065e+00
5.000000000000000000e+00,-5.290111976378194925e+01,8.473023623652817804e+00,5.500000000000000000e+01,9.000000000000000000e+00,1.556386824458237328e+01,9.305181308360982229e+00
5.000000000000000000e+00,-5.297309895533405211e+01,1.132522329850258558e+01,5.500000000000000000e+01,1.200000000000000000e+01,1.540835584183932561e+01,9.090312300788713884e+00
5.000000000000000000e+00,-5.236128001923000852e+01,1.899090402075571760e+01,5.500000000000000000e+01,2.000000000000000000e+01,1.802693407810813042e+01,9.733145160691385911e+00
5.000000000000000000e+00,-5.243345788433332189e+01,2.702107084165293571e+01,5.500000000000000000e+01,2.800000000000000000e+01,2.054960159085027982e+01,1.040257070740977596e+01
5.000000000000000000e+00,-5.255858641825824407e+01,3.474882981991681419e+01,5.500000000000000000e+01,3.600000000000000000e+01,2.623777090500773568e+01,1.117132040456224118e+01
5.000000000000000000e+00,-5.088352564636699782e+01,4.154601387248177247e+01,5.500000000000000000e+01,4.400000000000000000e+01,2.462658397241573383e+01,1.160104783588183253e+01
7.000000000000000000e+00,-4.916656325989964493e+00,-4.295745866484263331e+01,0.000000000000000000e+00,-4.400000000000000000e+01,8.808571097873832301e+00,9.876473490800611543e+00
7.000000000000000000e+00,-4.074154232761284966e+00,-3.555475736841987811e+01,0.000000000000000000e+00,-3.600000000000000000e+01,7.070712984359027509e+00,9.191828451921526977e+00
7.000000000000000000e+00,-3.944412225033413044e+00,-2.805072348323666631e+01,0.000000000000000000e+00,-2.800000000000000000e+01,7.152112845824418308e+00,8.932627449715310419e+00
7.000000000000000000e+00,-3.606195886157561148e+00,-2.022331382251361021e+01,0.000000000000000000e+00,-2.000000000000000000e+01,6.204100341604116942e+00,8.512793100484751463e+00
7.000000000000000000e+00,-3.266835523947844599e+00,-1.269855257272222104e+01,0.000000000000000000e+00,-1.200000000000000000e+01,5.665805569271967101e+00,8.677323321033140857e+00
7.000000000000000000e+00,-3.534059781486497354e+00,-9.787923450109952128e+00,0.000000000000000000e+00,-9.000000000000000000e+00,5.832133730367386804e+00,8.314327479470250637e+00
7.000000000000000000e+00,-3.358010620140514213e+00,-6.812967410952964542e+00,0.000000000000000000e+00,-6.000000000000000000e+00,5.756956494178234962e+00,9.057684822968068872e+00
7.000000000000000000e+00,-3.306316627987563539e+00,-3.427263003968415989e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.735858624370743897e+00,8.987100657015233196e+00
7.000000000000000000e+00,-3.247747830786039902e+00,5.461904739622567284e+00,0.000000000000000000e+00,6.000000000000000000e+00,5.584277273117772999e+00,9.105527535417961005e+00
7.000000000000000000e+00,-3.366045228168852876e+00,8.700668621981442641e+00,0.000000000000000000e+00,9.000000000000000000e+00,5.709878900532480372e+00,9.417339310433181510e+00
7.000000000000000000e+00,-3.448645325719902566e+00,1.145017703943122100e+01,0.000000000000000000e+00,1.200000000000000000e+01,5.873009697403786866e+00,9.272444223855959677e+00
7.000000000000000000e+00,-3.780960092519237481e+00,1.910068700322457502e+01,0.000000000000000000e+00,2.000000000000000000e+01,6.622693451390165187e+00,8.897055750972651111e+00
7.000000000000000000e+00,-3.821538473022483284e+00,2.684466154274213778e+01,0.000000000000000000e+00,2.800000000000000000e+01,6.572491336225458447e+00,9.130119235423762802e+00
7.000000000000000000e+00,-4.316039181641342815e+00,3.438523995509183351e+01,0.000000000000000000e+00,3.600000000000000000e+01,6.848079707036737851e+00,1.070879132886114604e+01
7.000000000000000000e+00,-5.288641269681935597e+00,4.300101903829614969e+01,0.000000000000000000e+00,4.400000000000000000e+01,9.441318968783930288e+00,1.055575587281736460e+01
7.000000000000000000e+00,-1.128984092773997894e+01,-4.374668190568838355e+01,8.800000000000000711e+00,-4.400000000000000000e+01,1.223354918933325841e+01,9.825604230623179447e+00
7.000000000000000000e+00,-1.076070498243445961e+01,-3.602999666994228534e+01,8.800000000000000711e+00,-3.600000000000000000e+01,1.122199012018015374e+01,9.193400664072433059e+00
7.000000000000000000e+00,-1.042253747533109554e+01,-2.836076933499261443e+01,8.800000000000000711e+00,-2.800000000000000000e+01,1.012453182354109948e+01,8.296138361795760474e+00
7.000000000000000000e+00,-1.046370124451650341e+01,-2.068736005217476404e+01,8.800000000000000711e+00,-2.000000000000000000e+01,9.123881905252098079e+00,8.689649353024192280e+00
7.000000000000000000e+00,-1.049932888506873674e+01,-1.249797667698037174e+01,8.800000000000000711e+00,-1.200000000000000000e+01,8.345107319020028669e+00,7.957060752250471936e+00
7.000000000000000000e+00,-1.052295937637714296e+01,-9.894567038725242014e+00,8.800000000000000711e+00,-9.000000000000000000e+00,8.394075122565581637e+00,8.381204256316118872e+00
7.000000000000000000e+00,-1.054609916611317111e+01,-6.761168868194985748e+00,8.800000000000000711e+00,-6.000000000000000000e+00,8.792901147060010913e+00,8.737682681089131265e+00
7.000000000000000000e+00,-1.040288763330958943e+01,-4.905153624455618755e-01,8.800000000000000711e+00,0.000000000000000000e+00,8.689588113264413494e+00,8.831000403780112862e+00
7.000000000000000000e+00,-1.047355344323552728e+01,5.665977620210362886e+00,8.800000000000000711e+00,6.000000000000000000e+00,9.311852116648406508e+00,8.924749234445071622e+00
7.000000000000000000e+00,-1.050632122742248775e+01,8.539506415709064768e+00,8.800000000000000711e+00,9.000000000000000000e+00,8.543077853360196983e+00,8.448990470693901855e+00
7.000000000000000000e+00,-1.035984496156594759e+01,1.156741229089810652e+01,8.800000000000000711e+00,1.200000000000000000e+01,8.543242499979628590e+00,8.993018384660343756e+00
7.000000000000000000e+00,-1.041899808957413143e+01,1.969079523240480256e+01,8.800000000000000711e+00,2.000000000000000000e+01,9.211917934632543492e+00,8.766298418731961917e+00
7.000000000000000000e+00,-1.029673681036772237e+01,2.728806391677884591e+01,8.800000000000000711e+00,2.800000000000000000e+01,1.053255491870105764e+01,8.728881509508285674e+00
7.000000000000000000e+00,-1.062635952144309037e+01,3.534856472071680145e+01,8.800000000000000711e+00,3.600000000000000000e+01,1.177512757215734851e+01,9.186303694010156562e+00
7.000000000000000000e+00,-1.125476396011622882e+01,4.326544260599673919e+01,8.800000000000000711e+00,4.400000000000000000e+01,1.224336796225269453e+01,9.825875565172545123e+00
7.000000000000000000e+00,-1.990050004680922413e+01,-4.371306528375080802e+01,1.900000000000000000e+01,-4.400000000000000000e+01,1.248152850591237595e+01,8.960146827342050813e+00
7.000000000000000000e+00,-1.983968746548269024e+01,-3.638745300914271752e+01,1.900000000000000000e+01,-3.600000000000000000e+01,1.088851871304698804e+01,8.608393270666093500e+00
7.000000000000000000e+00,-1.978953846033915909e+01,-2.840649943135405309e+01,1.900000000000000000e+01,-2.800000000000000000e+01,9.391789336825006274e+00,8.352168412301134381e+00
7.000000000000000000e+00,-1.981613995387067106e+01,-2.082691186381618920e+01,1.900000000000000000e+01,-2.000000000000000000e+01,8.837616073548645090e+00,8.460339995486847897e+00
7.000000000000000000e+00,-1.989274860585145177e+01,-1.279318424081163208e+01,1.900000000000000000e+01,-1.200000000000000000e+01,7.864492379749426831e+00,8.041092932666753512e+00
7.000000000000000000e+00,-1.986508837873329369e+01,-9.843273732790198238e+00,1.900000000000000000e+01,-9.000000000000000000e+00,7.616968369837752384e+00,8.323332773031072662e+00
7.000000000000000000e+00,-1.980539260507008947e+01,-6.957898237788122664e+00,1.900000000000000000e+01,-6.000000000000000000e+00,7.938051756093589262e+00,8.551353523988931116e+00
7.000000000000000000e+00,-1.979635098056781928e+01,-4.836897073480805886e-01,1.900000000000000000e+01,0.000000000000000000e+00,7.985471779762185918e+00,8.836437761671460223e+00
7.000000000000000000e+00,-1.982219109829209813e+01,5.593626123739190881e+00,1.900000000000000000e+01,6.000000000000000000e+00,7.937894437453052454e+00,8.746161681818399813e+00
7.000000000000000000e+00,-1.983440344174839609e+01,8.619837565192719708e+00,1.900000000000000000e+01,9.000000000000000000e+00,7.898626345701365459e+00,8.392748065207745967e+00
7.000000000000000000e+00,-1.991595943732156115e+01,1.150901800620617976e+01,1.900000000000000000e+01,1.200000000000000000e+01,8.325666472775864690e+00,8.367961239630853143e+00
7.000000000000000000e+00,-1.970257166663356330e+01,1.963181932566558174e+01,1.900000000000000000e+01,2.000000000000000000e+01,8.650996422635460092e+00,8.753080043578300717e+00
7.000000000000000000e+00,-1.958138400244506272e+01,2.749703799549105554e+01,1.900000000000000000e+01,2.800000000000000000e+01,9.368832509775396389e+00,8.552107222233269468e+00
7.000000000000000000e+00,-1.959649209825505523e+01,3.531775833065661629e+01,1.900000000000000000e+01,3.600000000000000000e+01,1.135448376692628436e+01,9.290674379507708025e+00
7.000000000000000000e+00,-1.976999493150699649e+01,4.302751401011772003e+01,1.900000000000000000e+01,4.400000000000000000e+01,1.269757126516929979e+01,9.548433414323437063e+00
7.000000000000000000e+00,-2.757641498880126463e+01,-4.391143284242765787e+01,2.730000000000000071e+01,-4.400000000000000000e+01,1.292724662215045228e+01,9.586128582361638450e+00
7.000000000000000000e+00,-2.775895836637837988e+01,-3.611033478768474936e+01,2.730000000000000071e+01,-3.600000000000000000e+01,1.047334194201497581e+01,8.479773655730520332e+00
7.000000000000000000e+00,-2.786450114461038652e+01,-2.822671365651828879e+01,2.730000000000000071e+01,-2.800000000000000000e+01,9.149307342538117283e+00,8.076715868323201875e+00
7.000000000000000000e+00,-2.793083558833374980e+01,-2.057523955375270930e+01,2.730000000000000071e+01,-2.000000000000000000e+01,8.424702084436347604e+00,7.660120858163459445e+00
7.000000000000000000e+00,-2.791888959715612728e+01,-1.274947895643912688e+01,2.730000000000000071e+01,-1.200000000000000000e+01,7.957067415901858176e+00,7.954960995747139663e+00
7.000000000000000000e+00,-2.798258876455077981e+01,-9.697097625029266865e+00,2.730000000000000071e+01,-9.000000000000000000e+00,7.599482680111097288e+00,7.711382996706612758e+00
7.000000000000000000e+00,-2.789100277858323551e+01,-6.790783152988129068e+00,2.730000000000000071e+01,-6.000000000000000000e+00,7.499831035273147428e+00,7.931778731412576278e+00
7.000000000000000000e+00,-2.806014232474104730e+01,-4.597546798109022892e-01,2.730000000000000071e+01,0.000000000000000000e+00,7.616044962536823171e+00,8.312951813148382385e+00
7.000000000000000000e+00,-2.793439672029251142e+01,5.621066146769334360e+00,2.730000000000000071e+01,6.000000000000000000e+00,7.506086347450019680e+00,7.938670745174673193e+00
7.000000000000000000e+00,-2.794971479553926841e+01,8.744346611775092981e+00,2.730000000000000071e+01,9.000000000000000000e+00,7.925526176994271310e+00,7.744996974574725357e+00
