Energy,phi_degrees,theta_degrees,phi_motor_degrees,theta_motor_degrees,phi_fwhm,theta_fwhm
5.000000000000000000e+00,3.879782617681089008e+00,-3.526191199778548224e+01,0.000000000000000000e+00,3.600000000000000000e+01,9.779359609244416163e+00,1.174719652916080825e+01
5.000000000000000000e+00,5.005633895898737862e+00,-4.328958621565048759e+01,0.000000000000000000e+00,4.400000000000000000e+01,1.172723097986965435e+01,1.321900917973946754e+01
5.000000000000000000e+00,1.023377018339902378e+01,4.166462292978280146e+01,8.800000000000000711e+00,-4.400000000000000000e+01,1.558199090576968437e+01,1.313530744072927448e+01
5.000000000000000000e+00,9.449170351214119634e+00,3.407970396544608604e+01,8.800000000000000711e+00,-3.600000000000000000e+01,1.259167402205866537e+01,1.178547101372983974e+01
5.000000000000000000e+00,9.210129724384879424e+00,2.644131966631086073e+01,8.800000000000000711e+00,-2.800000000000000000e+01,1.196519289419740950e+01,1.048486974521594917e+01
5.000000000000000000e+00,9.247266910431534370e+00,1.891853203562675034e+01,8.800000000000000711e+00,-2.000000000000000000e+01,1.100380110585860827e+01,1.048146462389387423e+01
5.000000000000000000e+00,8.968709011863650105e+00,1.100231890136435631e+01,8.800000000000000711e+00,-1.200000000000000000e+01,1.053545102842473113e+01,1.046213315999573013e+01
5.000000000000000000e+00,9.289401596669318195e+00,7.854988184222138514e+00,8.800000000000000711e+00,-9.000000000000000000e+00,1.131030394604469436e+01,1.086461148150629263e+01
5.000000000000000000e+00,9.080717994926363446e+00,4.898801553137485776e+00,8.800000000000000711e+00,-6.000000000000000000e+00,1.076046384311456805e+01,1.147049063897249255e+01
5.000000000000000000e+00,9.190790573171303990e+00,-9.896327275674998702e-01,8.800000000000000711e+00,0.000000000000000000e+00,1.081251905365146015e+01,1.142577028290421381e+01
5.000000000000000000e+00,9.245122985847075370e+00,-7.030945147594011679e+00,8.800000000000000711e+00,6.000000000000000000e+00,1.181882977530894863e+01,1.016928753796026719e+01
5.000000000000000000e+00,9.386098436183715421e+00,-9.817222975231318927e+00,8.800000000000000711e+00,9.000000000000000000e+00,9.775845999138056186e+00,1.007168353252250270e+01
5.000000000000000000e+00,9.293927085603945315e+00,-1.289363682085044083e+01,8.800000000000000711e+00,1.200000000000000000e+01,1.093641060191968961e+01,1.039202865862813674e+01
5.000000000000000000e+00,9.191908651662789254e+00,-2.039530125910393465e+01,8.800000000000000711e+00,2.000000000000000000e+01,1.152185564061281120e+01,9.957006334524214353e+00
5.000000000000000000e+00,9.450968683313943686e+00,-2.801063953283577845e+01,8.800000000000000711e+00,2.800000000000000000e+01,1.239550178693894900e+01,1.205489653492546687e+01
5.000000000000000000e+00,9.852692686589596960e+00,-3.557719366956285967e+01,8.800000000000000711e+00,3.600000000000000000e+01,1.283426010657700189e+01,1.154745831689437630e+01
5.000000000000000000e+00,1.035059762339107969e+01,-4.342442487479512891e+01,8.800000000000000711e+00,4.400000000000000000e+01,1.627027225611539052e+01,1.294400151924076958e+01
5.000000000000000000e+00,1.855339672930570316e+01,4.219248115542328748e+01,1.800000000000000000e+01,-4.400000000000000000e+01,1.802695565887873741e+01,1.140224587795666622e+01
5.000000000000000000e+00,1.786950733497806709e+01,3.464844177991835750e+01,1.800000000000000000e+01,-3.600000000000000000e+01,1.461319390954435882e+01,1.205436131123067156e+01
5.000000000000000000e+00,1.775673760364469089e+01,2.629795856709556645e+01,1.800000000000000000e+01,-2.800000000000000000e+01,1.209659174073261134e+01,1.086902954773523078e+01
5.000000000000000000e+00,1.834053351025952594e+01,1.907386369994227238e+01,1.800000000000000000e+01,-2.000000000000000000e+01,1.133264978103759546e+01,1.027613248491969600e+01
5.000000000000000000e+00,1.815902117382974623e+01,1.087302203519693578e+01,1.800000000000000000e+01,-1.200000000000000000e+01,1.055658579789539431e+01,9.964310653342330681e+00
5.000000000000000000e+00,1.800387652141685990e+01,8.253040988283698809e+00,1.800000000000000000e+01,-9.000000000000000000e+00,1.147409300517239927e+01,1.049814446708951721e+01
5.000000000000000000e+00,1.816843515711613222e+01,5.034357041112292208e+00,1.800000000000000000e+01,-6.000000000000000000e+00,1.134471376418278510e+01,1.034007523143151452e+01
5.000000000000000000e+00,1.818823922983156649e+01,-7.091699551501103871e-01,1.800000000000000000e+01,0.000000000000000000e+00,1.019608135700904050e+01,9.617328783899472100e+00
5.000000000000000000e+00,1.808567842897286226e+01,-7.235850934197990192e+00,1.800000000000000000e+01,6.000000000000000000e+00,1.049721368118239617e+01,1.054567032178333008e+01
5.000000000000000000e+00,1.817066436015003106e+01,-9.995524578724417353e+00,1.800000000000000000e+01,9.000000000000000000e+00,1.082988441660781298e+01,1.019780675651174562e+01
5.000000000000000000e+00,1.806004412544184490e+01,-1.298663255494280122e+01,1.800000000000000000e+01,1.200000000000000000e+01,1.015875453674938456e+01,1.018092272061696235e+01
5.000000000000000000e+00,1.805496418179859930e+01,-2.096848386989296387e+01,1.800000000000000000e+01,2.000000000000000000e+01,1.150269633736712294e+01,1.025957031421178911e+01
5.000000000000000000e+00,1.804186492575801992e+01,-2.831346282886497789e+01,1.800000000000000000e+01,2.800000000000000000e+01,1.315222904821238004e+01,1.073008860990839430e+01
5.000000000000000000e+00,1.818759169191269365e+01,-3.609561563378687765e+01,1.800000000000000000e+01,3.600000000000000000e+01,1.370793564917496177e+01,1.032971139340683209e+01
5.000000000000000000e+00,1.788826718038990649e+01,-4.440309080454707669e+01,1.800000000000000000e+01,4.400000000000000000e+01,1.678358665246821957e+01,1.274791988725683112e+01
5.000000000000000000e+00,2.707850455018808944e+01,4.239633418800010389e+01,2.730000000000000071e+01,-4.400000000000000000e+01,1.441094711968442610e+01,1.182532368687273738e+01
5.000000000000000000e+00,2.657837894506597465e+01,3.442777029088571794e+01,2.730000000000000071e+01,-3.600000000000000000e+01,1.457768777449373943e+01,1.172345500165628884e+01
5.000000000000000000e+00,2.657940719237469196e+01,2.656263215210921302e+01,2.730000000000000071e+01,-2.800000000000000000e+01,1.298796056307031854e+01,1.081937290570756716e+01
5.000000000000000000e+00,2.655673415667511961e+01,1.878227629928728248e+01,2.730000000000000071e+01,-2.000000000000000000e+01,1.068392495428709488e+01,9.406336499964579545e+00
5.000000000000000000e+00,2.715105056158125407e+01,1.060114392113201554e+01,2.730000000000000071e+01,-1.200000000000000000e+01,1.039395193532249806e+01,9.633518131753589842e+00
5.000000000000000000e+00,2.716264791542979395e+01,7.907758616281628683e+00,2.730000000000000071e+01,-9.000000000000000000e+00,9.759140510313399020e+00,9.805855996325140822e+00
5.000000000000000000e+00,2.752501442413857902e+01,4.983524081822060303e+00,2.730000000000000071e+01,-6.000000000000000000e+00,9.933843180067247758e+00,9.756534140960631873e+00
5.000000000000000000e+00,2.704786890034625557e+01,-9.515375602236253449e-01,2.730000000000000071e+01,0.000000000000000000e+00,1.040870651638096511e+01,9.381898005915896732e+00
5.000000000000000000e+00,2.699373779869734946e+01,-7.100938376264445573e+00,2.730000000000000071e+01,6.000000000000000000e+00,1.013362247496558055e+01,9.685229812992925957e+00
5.000000000000000000e+00,2.742394794752489773e+01,-1.018355418642168786e+01,2.730000000000000071e+01,9.000000000000000000e+00,9.523905097670011699e+00,9.907272931419365491e+00
5.000000000000000000e+00,2.706343680538557095e+01,-1.334137565954178228e+01,2.730000000000000071e+01,1.200000000000000000e+01,1.029640487965766837e+01,9.984301978917260456e+00
5.000000000000000000e+00,2.704654444949600745e+01,-2.061535765729689373e+01,2.730000000000000071e+01,2.000000000000000000e+01,1.078977260210618105e+01,9.356880805761251807e+00
5.000000000000000000e+00,2.722317490293256981e+01,-2.831611232376886633e+01,2.730000000000000071e+01,2.800000000000000000e+01,1.235073492117509275e+01,1.056672758185758987e+01
5.000000000000000000e+00,2.675042547590907205e+01,-3.622082319759088165e+01,2.730000000000000071e+01,3.600000000000000000e+01,1.482737017573676930e+01,1.108842731408532956e+01
5.000000000000000000e+00,2.642393403129284124e+01,-4.418501771670269562e+01,2.730000000000000071e+01,4.400000000000000000e+01,1.655939400936193806e+01,1.168955141084457949e+01
5.000000000000000000e+00,3.482000647600968080e+01,4.232084565907637597e+01,3.639999999999999858e+01,-4.400000000000000000e+01,1.687704176232989184e+01,1.106525624724242007e+01
5.000000000000000000e+00,3.478130603871791493e+01,3.413172433390893445e+01,3.639999999999999858e+01,-3.600000000000000000e+01,1.515509951648245490e+01,1.247798059073151045e+01
5.000000000000000000e+00,3.517059355045007152e+01,2.597448048408890031e+01,3.639999999999999858e+01,-2.800000000000000000e+01,1.286435553943148946e+01,1.167989434019612816e+01
5.000000000000000000e+00,3.584791894634545173e+01,1.867657664997951628e+01,3.639999999999999858e+01,-2.000000000000000000e+01,1.060624892175288991e+01,9.630719072033643968e+00
5.000000000000000000e+00,3.562838619066003787e+01,1.099188547724362586e+01,3.639999999999999858e+01,-1.200000000000000000e+01,1.072319858504698686e+01,9.751167597943908305e+00
5.000000000000000000e+00,3.566017791566385853e+01,7.950945088811963046e+00,3.639999999999999858e+01,-9.000000000000000000e+00,1.004516714561313684e+01,9.075235373976132891e+00
5.000000000000000000e+00,3.568618796458351738e+01,5.377506794633269749e+00,3.639999999999999858e+01,-6.000000000000000000e+00,9.618192981101239880e+00,9.271426213789496273e+00
5.000000000000000000e+00,3.566249126221397603e+01,-9.715858196426808702e-01,3.639999999999999858e+01,0.000000000000000000e+00,1.091898278103674258e+01,9.374221962798596763e+00
5.000000000000000000e+00,3.560898044775162674e+01,-7.066612663091171420e+00,3.639999999999999858e+01,6.000000000000000000e+00,1.084960047831627605e+01,8.924199292010783324e+00
5.000000000000000000e+00,3.574663084022319737e+01,-1.016987379628790933e+01,3.639999999999999858e+01,9.000000000000000000e+00,1.036460554925050914e+01,9.309152095948473260e+00
5.000000000000000000e+00,3.561253840094592249e+01,-1.284436350092822821e+01,3.639999999999999858e+01,1.200000000000000000e+01,1.025742922666210433e+01,9.877441461104993436e+00
5.000000000000000000e+00,3.576384068799376337e+01,-2.072541719301644036e+01,3.639999999999999858e+01,2.000000000000000000e+01,1.012794731408031623e+01,9.516011437590993438e+00
5.000000000000000000e+00,3.550980685006302906e+01,-2.819101921479827055e+01,3.639999999999999858e+01,2.800000000000000000e+01,1.203621392189580064e+01,1.008868055739846170e+01
5.000000000000000000e+00,3.494423055456815774e+01,-3.632164724921782550e+01,3.639999999999999858e+01,3.600000000000000000e+01,1.442533401649182601e+01,1.023102690957998639e+01
5.000000000000000000e+00,3.453164790758651037e+01,-4.367826088372256521e+01,3.639999999999999858e+01,4.400000000000000000e+01,1.675289036959679123e+01,1.284583011452645884e+01
5.000000000000000000e+00,4.400133633938635569e+01,4.203990612451163145e+01,4.570000000000000284e+01,-4.400000000000000000e+01,1.372093405376245734e+01,1.127968345939074801e+01
5.000000000000000000e+00,4.290490665317680907e+01,3.463748087628369632e+01,4.570000000000000284e+01,-3.600000000000000000e+01,1.651183708835035446e+01,1.160858132751900484e+01
5.000000000000000000e+00,4.295314915781341369e+01,2.661190100219895882e+01,4.570000000000000284e+01,-2.800000000000000000e+01,1.543398258713282090e+01,1.102296885993559705e+01
5.000000000000000000e+00,4.387612001223608615e+01,1.846218374440840648e+01,4.570000000000000284e+01,-2.000000000000000000e+01,1.271550764755262897e+01,9.653257835392114572e+00
5.000000000000000000e+00,4.425854766607724144e+01,1.071390051319339065e+01,4.570000000000000284e+01,-1.200000000000000000e+01,1.092189950797535403e+01,9.128505469029260411e+00
5.000000000000000000e+00,4.417062226692143412e+01,7.840738993045404115e+00,4.570000000000000284e+01,-9.000000000000000000e+00,9.948605629459924771e+00,8.764642902662163948e+00
5.000000000000000000e+00,4.436273054882704514e+01,4.925165332958113318e+00,4.570000000000000284e+01,-6.000000000000000000e+00,1.103458293371285492e+01,8.579961698044641594e+00
5.000000000000000000e+00,4.464747479026789279e+01,-1.101756356976955287e+00,4.570000000000000284e+01,0.000000000000000000e+00,1.050302842482629906e+01,9.422522349209099701e+00
5.000000000000000000e+00,4.444408727877775078e+01,-6.962295507264052219e+00,4.570000000000000284e+01,6.000000000000000000e+00,1.139463263799462212e+01,8.731532221735097465e+00
5.000000000000000000e+00,4.459736456279609484e+01,-9.856500333769798061e+00,4.570000000000000284e+01,9.000000000000000000e+00,9.814523926983282465e+00,9.117861341167188272e+00
5.000000000000000000e+00,4.414864704655685301e+01,-1.299808233574057859e+01,4.570000000000000284e+01,1.200000000000000000e+01,1.123447621291239251e+01,8.933080644353049493e+00
5.000000000000000000e+00,4.407516939701831404e+01,-2.067541190787165206e+01,4.570000000000000284e+01,2.000000000000000000e+01,1.242096256948862099e+01,9.761294694402190331e+00
5.000000000000000000e+00,4.371124086171362677e+01,-2.875577407152559317e+01,4.570000000000000284e+01,2.800000000000000000e+01,1.424192748450334456e+01,1.037504284021130196e+01
5.000000000000000000e+00,4.263881622884309763e+01,-3.664801188672048937e+01,4.570000000000000284e+01,3.600000000000000000e+01,1.772884999122161531e+01,1.116841782848422682e+01
5.000000000000000000e+00,4.113568683598908393e+01,-4.369437256624870969e+01,4.570000000000000284e+01,4.400000000000000000e+01,2.188222100726583363e+01,1.197019719965912898e+01
5.000000000000000000e+00,5.180853909764913112e+01,4.129961111492847436e+01,5.460000000000000142e+01,-4.400000000000000000e+01,1.389925506673487021e+01,1.210975829809932414e+01
5.000000000000000000e+00,5.226338109296835910e+01,3.395978785749834827e+01,5.460000000000000142e+01,-3.600000000000000000e+01,2.546763497874618309e+01,1.073502463078492752e+01
5.000000000000000000e+00,5.179478211207222671e+01,2.680518053327170236e+01,5.460000000000000142e+01,-2.800000000000000000e+01,2.220511839902827234e+01,1.053729498853587465e+01
5.000000000000000000e+00,5.140100466711761840e+01,1.849701746567903626e+01,5.460000000000000142e+01,-2.000000000000000000e+01,1.860579398298357390e+01,9.058014873239034870e+00
5.000000000000000000e+00,5.181109392035631345e+01,1.070501623295132276e+01,5.460000000000000142e+01,-1.200000000000000000e+01,1.772951869485698850e+01,9.010057028682890490e+00
5.000000000000000000e+00,5.173671685052456581e+01,7.873181785968093038e+00,5.460000000000000142e+01,-9.000000000000000000e+00,1.918607959541434838e+01,9.418697205447685405e+00
5.000000000000000000e+00,5.338533939712075949e+01,4.814045807490906270e+00,5.460000000000000142e+01,-6.000000000000000000e+00,8.741435322704923294e+00,8.488252263654626262e+00
5.000000000000000000e+00,5.245770717936552074e+01,-1.240824773118959667e+00,5.460000000000000142e+01,0.000000000000000000e+00,1.500145696832332476e+01,9.337966459997270263e+00
5.000000000000000000e+00,5.161870690937519868e+01,-7.085903308709347037e+00,5.460000000000000142e+01,6.000000000000000000e+00,1.578491679623258648e+01,9.039221433833407815e+00
5.000000000000000000e+00,5.170761436506581532e+01,-1.025087953535550156e+01,5.460000000000000142e+01,9.000000000000000000e+00,1.787046202148506424e+01,8.376860842327385370e+00
5.000000000000000000e+00,5.195849316097071835e+01,-1.257441205622771818e+01,5.460000000000000142e+01,1.200000000000000000e+01,1.845371530224676704e+01,8.807985631251050052e+00
5.000000000000000000e+00,5.128061872541724853e+01,-2.046613116698366497e+01,5.460000000000000142e+01,2.000000000000000000e+01,1.840991842254610944e+01,8.641777540092869359e+00
5.000000000000000000e+00,5.178257155111289478e+01,-2.833659319587644987e+01,5.460000000000000142e+01,2.800000000000000000e+01,2.277255904900378169e+01,1.034254125217769094e+01
5.000000000000000000e+00,5.175797675110837304e+01,-3.586127654913344287e+01,5.460000000000000142e+01,3.600000000000000000e+01,2.142814379612780940e+01,1.102701941200984059e+01
5.000000000000000000e+00,4.894400805190434056e+01,-4.310991713727377572e+01,5.460000000000000142e+01,4.400000000000000000e+01,2.974673772988391462e+01,1.274874314602650571e+01
7.000000000000000000e+00,3.116223007193475780e+00,4.195822805489530083e+01,0.000000000000000000e+00,-4.400000000000000000e+01,9.347099593862624900e+00,1.086279597509628836e+01
7.000000000000000000e+00,2.496025675803031696e+00,3.423250546669847694e+01,0.000000000000000000e+00,-3.600000000000000000e+01,7.883089708691234598e+00,9.677499663093106719e+00
7.000000000000000000e+00,2.212121390389229170e+00,2.655789511268083913e+01,0.000000000000000000e+00,-2.800000000000000000e+01,7.098823118466181192e+00,9.136637916421289418e+00
7.000000000000000000e+00,1.828472889782612354e+00,1.922473774138440916e+01,0.000000000000000000e+00,-2.000000000000000000e+01,6.358643572069556882e+00,8.984264051587217637e+00
7.000000000000000000e+00,1.907221931260681291e+00,1.120755934044800561e+01,0.000000000000000000e+00,-1.200000000000000000e+01,6.195574410740993798e+00,8.995495075849607503e+00
7.000000000000000000e+00,1.951954164549594806e+00,8.072777324856581060e+00,0.000000000000000000e+00,-9.000000000000000000e+00,6.101885658144524882e+00,8.723863806858030756e+00
7.000000000000000000e+00,1.826958261014184570e+00,5.374588762126021102e+00,0.000000000000000000e+00,-6.000000000000000000e+00,5.963105851935829094e+00,8.475448593067168801e+00
7.000000000000000000e+00,1.853596606179335193e+00,-5.154382544240161401e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.719175971644744116e+00,8.909431395726134184e+00
7.000000000000000000e+00,1.820633271214171289e+00,-6.988228645528429261e+00,0.000000000000000000e+00,6.000000000000000000e+00,5.777048727497835046e+00,8.892504531407400492e+00
7.000000000000000000e+00,1.939262871627903895e+00,-9.763361152011590605e+00,0.000000000000000000e+00,9.000000000000000000e+00,6.163069471918171338e+00,8.876542424374305185e+00
7.000000000000000000e+00,1.950548221942759897e+00,-1.270076281599778589e+01,0.000000000000000000e+00,1.200000000000000000e+01,6.117532878331047641e+00,8.668618110968022705e+00
7.000000000000000000e+00,2.216466297540636621e+00,-2.060968678331716930e+01,0.000000000000000000e+00,2.000000000000000000e+01,6.132585663634127826e+00,9.152002140198167268e+00
7.000000000000000000e+00,2.466149541554265134e+00,-2.816216412917383138e+01,0.000000000000000000e+00,2.800000000000000000e+01,6.790917540251630413e+00,9.069111481791402696e+00
7.000000000000000000e+00,2.871872656592633799e+00,-3.577746471830089092e+01,0.000000000000000000e+00,3.600000000000000000e+01,7.721063699658279766e+00,9.388050081808726688e+00
7.000000000000000000e+00,3.736310216499984627e+00,-4.354383725555667439e+01,0.000000000000000000e+00,4.400000000000000000e+01,9.040699531157294189e+00,1.119698266245828400e+01
7.000000000000000000e+00,9.339571212137924405e+00,4.229524303403798058e+01,8.800000000000000711e+00,-4.400000000000000000e+01,1.252017222806013663e+01,1.018879108839056791e+01
7.000000000000000000e+00,8.915110003856439036e+00,3.462421981253371683e+01,8.800000000000000711e+00,-3.600000000000000000e+01,1.124613665272339347e+01,9.178532338842382288e+00
7.000000000000000000e+00,8.579739016925502781e+00,2.679857730271535843e+01,8.800000000000000711e+00,-2.800000000000000000e+01,1.050839649730759895e+01,8.667382843670342396e+00
7.000000000000000000e+00,8.838322174349022120e+00,1.916270825137116063e+01,8.800000000000000711e+00,-2.000000000000000000e+01,9.362266110108450334e+00,8.462714456267448782e+00
7.000000000000000000e+00,8.812743888826165772e+00,1.104826998389616932e+01,8.800000000000000711e+00,-1.200000000000000000e+01,8.860986366661949276e+00,8.366529501532951940e+00
7.000000000000000000e+00,8.889758960704210011e+00,8.147093891369641128e+00,8.800000000000000711e+00,-9.000000000000000000e+00,8.876874537743447036e+00,8.240963940193509529e+00
7.000000000000000000e+00,8.760979212185642240e+00,5.283244768623164056e+00,8.800000000000000711e+00,-6.000000000000000000e+00,8.893778366181276596e+00,8.329402292553885090e+00
7.000000000000000000e+00,8.777235483477747735e+00,-1.012093699096892729e+00,8.800000000000000711e+00,0.000000000000000000e+00,8.691691649713442658e+00,8.744078457593966291e+00
7.000000000000000000e+00,8.729935421571681786e+00,-7.012752680349390033e+00,8.800000000000000711e+00,6.000000000000000000e+00,8.638766112964086474e+00,8.404710071277687433e+00
7.000000000000000000e+00,8.892502319576703229e+00,-9.911329161230899132e+00,8.800000000000000711e+00,9.000000000000000000e+00,8.916037525106224493e+00,8.353942962005328710e+00
7.000000000000000000e+00,8.800411140506900765e+00,-1.291473569720356629e+01,8.800000000000000711e+00,1.200000000000000000e+01,8.880412688766281093e+00,8.381596826310241610e+00
7.000000000000000000e+00,8.709951696225148865e+00,-2.070381207123630318e+01,8.800000000000000711e+00,2.000000000000000000e+01,9.623029152578402190e+00,8.583305598478670362e+00
7.000000000000000000e+00,8.649521556288528146e+00,-2.850397264322262814e+01,8.800000000000000711e+00,2.800000000000000000e+01,1.018335532848889002e+01,8.877517152671581258e+00
7.000000000000000000e+00,8.811913174952739070e+00,-3.649002328469342160e+01,8.800000000000000711e+00,3.600000000000000000e+01,1.107375219232668506e+01,9.152230053782055563e+00
7.000000000000000000e+00,9.445578200346789188e+00,-4.429713814971099595e+01,8.800000000000000711e+00,4.400000000000000000e+01,1.271589023701273291e+01,1.042634138261025534e+01
7.000000000000000000e+00,1.748195243202525617e+01,4.290245727139156173e+01,1.800000000000000000e+01,-4.400000000000000000e+01,1.318468795752575851e+01,9.805928256023095813e+00
7.000000000000000000e+00,1.769111720745590688e+01,3.468964919530459667e+01,1.800000000000000000e+01,-3.600000000000000000e+01,1.132047157850534091e+01,8.586857301880719717e+00
7.000000000000000000e+00,1.774797818607705580e+01,2.693554872882416973e+01,1.800000000000000000e+01,-2.800000000000000000e+01,9.754984414482375854e+00,8.594621913467449303e+00
7.000000000000000000e+00,1.795018336914056789e+01,1.897289106640715062e+01,1.800000000000000000e+01,-2.000000000000000000e+01,8.805378055727430819e+00,8.012058098920180171e+00
7.000000000000000000e+00,1.788872240016130633e+01,1.111061491148229585e+01,1.800000000000000000e+01,-1.200000000000000000e+01,8.303898453245633249e+00,8.007189793751548379e+00
7.000000000000000000e+00,1.804805675047715852e+01,8.108791865121911968e+00,1.800000000000000000e+01,-9.000000000000000000e+00,8.117110069234064085e+00,7.935641529685883988e+00
7.000000000000000000e+00,1.791103017280914855e+01,5.162377264593419390e+00,1.800000000000000000e+01,-6.000000000000000000e+00,7.801922391427075887e+00,8.343938815799969433e+00
7.000000000000000000e+00,1.815007994124451685e+01,-1.088083085907827652e+00,1.800000000000000000e+01,0.000000000000000000e+00,8.107200331623248601e+00,8.264706730573147198e+00
7.000000000000000000e+00,1.809389507776732842e+01,-7.258574199945522665e+00,1.800000000000000000e+01,6.000000000000000000e+00,8.123007068415708076e+00,8.340079700544794861e+00
7.000000000000000000e+00,1.794145037931800957e+01,-1.002124892877592721e+01,1.800000000000000000e+01,9.000000000000000000e+00,8.552593758132173818e+00,7.653420810046176470e+00
7.000000000000000000e+00,1.778902582566184165e+01,-1.307843593332277266e+01,1.800000000000000000e+01,1.200000000000000000e+01,8.376199991937053113e+00,7.906946257548648660e+00
7.000000000000000000e+00,1.786077078026613663e+01,-2.103112985385842393e+01,1.800000000000000000e+01,2.000000000000000000e+01,9.055130224327697874e+00,8.531076928544967686e+00
7.000000000000000000e+00,1.785503268073560790e+01,-2.898803515597786529e+01,1.800000000000000000e+01,2.800000000000000000e+01,9.973839844012179157e+00,8.284602026419854326e+00
7.000000000000000000e+00,1.760438409603600718e+01,-3.680419747633064986e+01,1.800000000000000000e+01,3.600000000000000000e+01,1.201049255116793013e+01,9.261964810027548012e+00
7.000000000000000000e+00,1.759924893305106863e+01,-4.481436694037844859e+01,1.800000000000000000e+01,4.400000000000000000e+01,1.371395384790240790e+01,9.499033836754993132e+00
7.000000000000000000e+00,2.628863555935736329e+01,4.287226099501164356e+01,2.730000000000000071e+01,-4.400000000000000000e+01,1.290101254481401583e+01,9.505976257919117600e+00
7.000000000000000000e+00,2.690472522639743858e+01,3.481266901346938880e+01,2.730000000000000071e+01,-3.600000000000000000e+01,1.111656725423345193e+01,8.697847395095914536e+00
7.000000000000000000e+00,2.677763909903033124e+01,2.665961205531946376e+01,2.730000000000000071e+01,-2.800000000000000000e+01,9.097517328920485369e+00,8.245271571013150336e+00
7.000000000000000000e+00,2.712787363323770506e+01,1.902699203639000203e+01,2.730000000000000071e+01,-2.000000000000000000e+01,8.066614524287645693e+00,7.295819842989210713e+00
7.000000000000000000e+00,2.715649053172453620e+01,1.084102732025742988e+01,2.730000000000000071e+01,-1.200000000000000000e+01,7.434557297309956958e+00,7.633882144843897599e+00
7.000000000000000000e+00,2.731317742370748647e+01,7.945061780964358000e+00,2.730000000000000071e+01,-9.000000000000000000e+00,7.623478582830388817e+00,7.467177408474077183e+00
7.000000000000000000e+00,2.718835687011487678e+01,5.067684577996936390e+00,2.730000000000000071e+01,-6.000000000000000000e+00,7.787787269094622822e+00,8.217702363028443813e+00
7.000000000000000000e+00,2.718317311707687267e+01,-1.092278228599478762e+00,2.730000000000000071e+01,0.000000000000000000e+00,7.589996106192495873e+00,7.548412336749406926e+00
7.000000000000000000e+00,2.725336534050984838e+01,-7.329633908510033713e+00,2.730000000000000071e+01,6.000000000000000000e+00,7.917799975340085616e+00,7.572916788142483924e+00
7.000000000000000000e+00,2.722562355804941348e+01,-1.015887537683163799e+01,2.730000000000000071e+01,9.000000000000000000e+00,7.523593484935194198e+00,7.786533903899178988e+00
7.000000000000000000e+00,2.723487560534532648e+01,-1.312487549765495132e+01,2.730000000000000071e+01,1.200000000000000000e+01,7.733597379009991890e+00,7.776395536575979150e+00
7.000000000000000000e+00,2.726137150646780682e+01,-2.101149420418744285e+01,2.730000000000000071e+01,2.000000000000000000e+01,8.440899120121709842e+00,7.660182876995272672e+00
7.000000000000000000e+00,2.696515659353853422e+01,-2.878476363506010216e+01,2.730000000000000071e+01,2.800000000000000000e+01,9.634685144962505277e+00,8.710068525404592421e+00
