0, 290, 36, 280, 37, 226, 29, 154, 30, 142, 21, 112, 22, 88, 6, 76, 7, 58, 8, 46, 9, 36, 10, 34, 1, 14, 0, 0
0, 290, 36, 280, 37, 224, 29, 154, 30, 140, 21, 112, 22, 88, 6, 76, 7, 58, 8, 46, 9, 36, 10, 34, 1, 14, 0, 0
0, 290, 36, 280, 37, 222, 29, 154, 30, 140, 21, 112, 22, 86, 6, 76, 7, 58, 8, 46, 9, 36, 10, 34, 1, 14, 0, 0
0, 288, 36, 280, 37, 220, 29, 154, 30, 138, 21, 112, 22, 86, 6, 76, 7, 58, 8, 46, 9, 36, 10, 34, 1, 14, 0, 0
0, 286, 36, 280, 37, 218, 29, 154, 30, 136, 21, 112, 22, 84, 6, 76, 7, 58, 8, 46, 9, 36, 10, 32, 1, 14, 0, 0
0, 284, 36, 280, 37, 216, 29, 154, 30, 134, 21, 112, 22, 84, 6, 76, 7, 58, 8, 46, 9, 36, 10, 32, 1, 12, 0, 0
0, 284, 36, 280, 37, 214, 29, 154, 30, 134, 21, 112, 22, 84, 6, 76, 7, 58, 8, 46, 9, 36, 10, 32, 1, 12, 0, 0
0, 282, 36, 280, 37, 214, 29, 154, 30, 132, 21, 112, 22, 82, 6, 76, 7, 58, 8, 46, 9, 36, 10, 32, 1, 12, 0, 0
0, 282, 36, 280, 37, 212, 29, 154, 30, 132, 21, 112, 22, 82, 6, 76, 7, 58, 8, 46, 9, 36, 10, 32, 1, 12, 0, 0
0, 280, 37, 210, 29, 154, 30, 130, 21, 112, 22, 82, 6, 76, 7, 58, 8, 46, 9, 36, 10, 32, 1, 12, 0, 0
0, 278, 37, 210, 29, 154, 30, 130, 21, 112, 22, 80, 6, 76, 7, 58, 8, 46, 9, 36, 10, 30, 1, 12, 0, 0
0, 278, 37, 208, 29, 154, 30, 128, 21, 112, 22, 80, 6, 76, 7, 58, 8, 46, 9, 36, 10, 30, 1, 12, 0, 0
0, 276, 37, 208, 29, 154, 30, 128, 21, 112, 22, 80, 6, 76, 7, 58, 8, 46, 9, 36, 10, 30, 1, 12, 0, 0
0, 276, 37, 206, 29, 154, 30, 126, 21, 112, 22, 80, 6, 76, 7, 58, 8, 46, 9, 36, 10, 30, 1, 12, 0, 0
0, 274, 37, 204, 29, 154, 30, 126, 21, 112, 22, 78, 6, 76, 7, 58, 8, 46, 9, 36, 10, 30, 1, 12, 0, 0
0, 272, 37, 204, 29, 154, 30, 124, 21, 112, 22, 78, 6, 76, 7, 58, 8, 46, 9, 36, 10, 30, 1, 12, 0, 0
0, 272, 37, 202, 29, 154, 30, 124, 21, 112, 22, 78, 6, 76, 7, 58, 8, 46, 9, 36, 10, 30, 1, 12, 0, 0
0, 270, 37, 202, 29, 154, 30, 124, 21, 112, 22, 78, 6, 76, 7, 58, 8, 46, 9, 36, 10, 30, 1, 12, 0, 0
0, 268, 37, 200, 29, 154, 30, 124, 21, 112, 22, 78, 6, 76, 7, 58, 8, 46, 9, 36, 10, 30, 1, 12, 0, 0
0, 268, 37, 200, 29, 154, 30, 122, 21, 112, 22, 76, 7, 58, 8, 46, 9, 36, 10, 28, 1, 12, 0, 0
0, 266, 37, 198, 29, 154, 30, 122, 21, 112, 22, 76, 7, 58, 8, 46, 9, 36, 10, 28, 1, 12, 0, 0
0, 266, 37, 198, 29, 154, 30, 120, 21, 112, 22, 76, 7, 58, 8, 46, 9, 36, 10, 28, 1, 12, 0, 0
0, 264, 37, 196, 29, 154, 30, 120, 21, 112, 22, 74, 7, 58, 8, 46, 9, 36, 10, 28, 1, 12, 0, 0
0, 264, 37, 196, 29, 154, 30, 120, 21, 112, 22, 74, 7, 58, 8, 46, 9, 36, 10, 28, 1, 10, 0, 0
0, 262, 37, 194, 29, 154, 30, 118, 21, 112, 22, 74, 7, 58, 8, 46, 9, 36, 10, 28, 1, 10, 0, 0
0, 260, 37, 194, 29, 154, 30, 116, 21, 112, 22, 72, 7, 58, 8, 46, 9, 36, 10, 28, 1, 10, 0, 0
0, 260, 37, 192, 29, 154, 30, 116, 21, 112, 22, 72, 7, 58, 8, 46, 9, 36, 10, 28, 1, 10, 0, 0
0, 258, 37, 190, 29, 154, 30, 116, 21, 112, 22, 72, 7, 58, 8, 46, 9, 36, 10, 28, 1, 10, 0, 0
0, 256, 37, 190, 29, 154, 30, 116, 21, 112, 22, 70, 7, 58, 8, 46, 9, 36, 10, 28, 11, 26, 1, 10, 0, 0
0, 256, 37, 188, 29, 154, 30, 114, 21, 112, 22, 70, 7, 58, 8, 46, 9, 36, 10, 28, 11, 26, 1, 10, 0, 0
0, 254, 37, 188, 29, 154, 30, 114, 21, 112, 22, 70, 7, 58, 8, 46, 9, 36, 10, 28, 11, 26, 1, 10, 0, 0
0, 254, 37, 186, 29, 154, 30, 112, 22, 70, 7, 58, 8, 46, 9, 36, 10, 28, 11, 26, 1, 10, 0, 0
0, 252, 37, 186, 29, 154, 30, 112, 22, 70, 23, 68, 7, 58, 8, 46, 9, 36, 10, 28, 11, 26, 1, 10, 0, 0
0, 250, 37, 186, 38, 184, 29, 154, 30, 110, 22, 70, 23, 68, 7, 58, 8, 46, 9, 36, 10, 28, 11, 26, 1, 10, 0, 0
0, 248, 37, 186, 38, 182, 29, 154, 30, 110, 22, 70, 23, 68, 7, 58, 8, 46, 9, 36, 10, 28, 11, 26, 1, 10, 0, 0
0, 248, 37, 186, 38, 182, 29, 154, 30, 110, 22, 70, 23, 66, 7, 58, 8, 46, 9, 36, 10, 28, 11, 26, 1, 10, 0, 0
0, 248, 37, 186, 38, 182, 29, 154, 30, 108, 22, 70, 23, 66, 7, 58, 8, 46, 9, 36, 10, 28, 11, 26, 1, 10, 0, 0
0, 246, 37, 186, 38, 180, 29, 154, 30, 108, 22, 70, 23, 66, 7, 58, 8, 46, 9, 36, 10, 28, 11, 26, 1, 10, 0, 0
0, 246, 37, 186, 38, 180, 29, 154, 30, 108, 22, 70, 23, 66, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 10, 0, 0
0, 244, 37, 186, 38, 178, 29, 154, 30, 106, 22, 70, 23, 66, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 10, 0, 0
0, 244, 37, 186, 38, 178, 29, 154, 30, 106, 22, 70, 23, 64, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 10, 0, 0
0, 242, 37, 186, 38, 178, 29, 154, 30, 106, 22, 70, 23, 64, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 10, 0, 0
0, 242, 37, 186, 38, 176, 29, 154, 30, 106, 22, 70, 23, 64, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 10, 0, 0
0, 242, 37, 186, 38, 176, 29, 154, 30, 104, 22, 70, 23, 64, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 10, 0, 0
0, 240, 37, 186, 38, 176, 29, 154, 30, 104, 22, 70, 23, 64, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 10, 0, 0
0, 240, 37, 186, 38, 174, 29, 154, 30, 104, 22, 70, 23, 64, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 10, 0, 0
0, 240, 37, 186, 38, 174, 29, 154, 30, 102, 22, 70, 23, 62, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 10, 0, 0
0, 238, 37, 186, 38, 174, 29, 154, 30, 102, 22, 70, 23, 62, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 10, 0, 0
0, 238, 37, 186, 38, 172, 29, 154, 30, 102, 22, 70, 23, 62, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 8, 0, 0
0, 236, 37, 186, 38, 172, 29, 154, 30, 102, 22, 70, 23, 62, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 8, 0, 0
0, 236, 37, 186, 38, 170, 29, 154, 30, 100, 22, 70, 23, 62, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 8, 0, 0
0, 234, 37, 186, 38, 170, 29, 154, 30, 100, 22, 70, 23, 60, 7, 58, 8, 46, 9, 36, 10, 28, 11, 24, 1, 8, 0, 0
0, 234, 37, 186, 38, 170, 29, 154, 30, 100, 22, 70, 23, 60, 7, 58, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 234, 37, 186, 38, 168, 29, 154, 30, 100, 22, 70, 23, 60, 7, 58, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 232, 37, 186, 38, 168, 29, 154, 30, 98, 22, 70, 23, 60, 7, 58, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 230, 37, 186, 38, 166, 29, 154, 30, 98, 22, 70, 23, 60, 7, 58, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 230, 37, 186, 38, 166, 29, 154, 30, 98, 22, 70, 23, 58, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 230, 37, 186, 38, 166, 29, 154, 30, 98, 31, 96, 22, 70, 23, 58, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 228, 37, 186, 38, 164, 29, 154, 30, 98, 31, 96, 22, 70, 23, 58, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 226, 37, 186, 38, 162, 29, 154, 30, 98, 31, 94, 22, 70, 23, 58, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 226, 37, 186, 38, 162, 29, 154, 30, 98, 31, 94, 22, 70, 23, 56, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 224, 37, 186, 38, 162, 29, 154, 30, 98, 31, 94, 22, 70, 23, 56, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 224, 37, 186, 38, 160, 29, 154, 30, 98, 31, 94, 22, 70, 23, 56, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 224, 37, 186, 38, 160, 29, 154, 30, 98, 31, 92, 22, 70, 23, 56, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 222, 37, 186, 38, 160, 29, 154, 30, 98, 31, 92, 22, 70, 23, 56, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 222, 37, 186, 38, 158, 29, 154, 30, 98, 31, 92, 22, 70, 23, 56, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 220, 37, 186, 38, 158, 29, 154, 30, 98, 31, 92, 22, 70, 23, 56, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 220, 37, 186, 38, 156, 29, 154, 30, 98, 31, 90, 22, 70, 23, 54, 8, 46, 9, 36, 10, 28, 11, 22, 1, 8, 0, 0
0, 220, 37, 186, 38, 156, 29, 154, 30, 98, 31, 90, 22, 70, 23, 54, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 218, 37, 186, 38, 156, 29, 154, 30, 98, 31, 90, 22, 70, 23, 54, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 218, 37, 186, 38, 154, 30, 98, 31, 90, 22, 70, 23, 54, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 218, 37, 186, 38, 154, 30, 98, 31, 88, 22, 70, 23, 54, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 216, 37, 186, 38, 154, 30, 98, 31, 88, 22, 70, 23, 54, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 216, 37, 186, 38, 152, 30, 98, 31, 88, 22, 70, 23, 54, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 214, 37, 186, 38, 152, 30, 98, 31, 88, 22, 70, 23, 54, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 214, 37, 186, 38, 152, 30, 98, 31, 88, 22, 70, 23, 52, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 214, 37, 186, 38, 150, 30, 98, 31, 86, 22, 70, 23, 52, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 212, 37, 186, 38, 150, 30, 98, 31, 86, 22, 70, 23, 52, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 212, 37, 186, 38, 148, 30, 98, 31, 86, 22, 70, 23, 52, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 210, 37, 186, 38, 148, 30, 98, 31, 86, 22, 70, 23, 52, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 210, 37, 186, 38, 148, 30, 98, 31, 84, 22, 70, 23, 52, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 210, 37, 186, 38, 146, 30, 98, 31, 84, 22, 70, 23, 50, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 208, 37, 186, 38, 146, 30, 98, 31, 84, 22, 70, 23, 50, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 8, 0, 0
0, 208, 37, 186, 38, 146, 30, 98, 31, 84, 22, 70, 23, 50, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 6, 0, 0
0, 208, 37, 186, 38, 144, 30, 98, 31, 84, 22, 70, 23, 50, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 6, 0, 0
0, 208, 37, 186, 38, 144, 30, 98, 31, 82, 22, 70, 23, 50, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 6, 0, 0
0, 206, 37, 186, 38, 144, 30, 98, 31, 82, 22, 70, 23, 50, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 6, 0, 0
0, 206, 37, 186, 38, 142, 30, 98, 31, 82, 22, 70, 23, 50, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 6, 0, 0
0, 204, 37, 186, 38, 142, 30, 98, 31, 82, 22, 70, 23, 50, 8, 46, 9, 36, 10, 28, 11, 22, 12, 20, 1, 6, 0, 0
0, 204, 37, 186, 38, 142, 30, 98, 31, 82, 22, 70, 23, 50, 8, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 204, 37, 186, 38, 142, 30, 98, 31, 80, 22, 70, 23, 50, 8, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 204, 37, 186, 38, 142, 30, 98, 31, 80, 22, 70, 23, 48, 8, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 204, 37, 186, 38, 140, 30, 98, 31, 80, 22, 70, 23, 48, 8, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 202, 37, 186, 38, 140, 30, 98, 31, 80, 22, 70, 23, 48, 8, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 202, 37, 186, 38, 138, 30, 98, 31, 80, 22, 70, 23, 48, 8, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 200, 37, 186, 38, 138, 30, 98, 31, 80, 22, 70, 23, 48, 8, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 200, 37, 186, 38, 138, 30, 98, 31, 78, 22, 70, 23, 48, 8, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 200, 37, 186, 38, 136, 30, 98, 31, 78, 22, 70, 23, 48, 8, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 198, 37, 186, 38, 136, 30, 98, 31, 78, 22, 70, 23, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 198, 37, 186, 38, 134, 30, 98, 31, 76, 22, 70, 23, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 196, 37, 186, 38, 134, 30, 98, 31, 76, 22, 70, 23, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 196, 37, 186, 38, 132, 30, 98, 31, 76, 22, 70, 23, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 194, 37, 186, 38, 132, 30, 98, 31, 76, 22, 70, 23, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 194, 37, 186, 38, 132, 30, 98, 31, 74, 22, 70, 23, 46, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 194, 37, 186, 38, 132, 30, 98, 31, 74, 22, 70, 23, 44, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 192, 37, 186, 38, 130, 30, 98, 31, 74, 22, 70, 23, 44, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 190, 37, 186, 38, 130, 30, 98, 31, 74, 22, 70, 23, 44, 9, 36, 10, 28, 11, 22, 12, 18, 1, 6, 0, 0
0, 190, 37, 186, 38, 128, 30, 98, 31, 74, 22, 70, 23, 44, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 190, 37, 186, 38, 128, 30, 98, 31, 72, 22, 70, 23, 44, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 188, 37, 186, 38, 126, 30, 98, 31, 72, 22, 70, 23, 44, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 188, 37, 186, 38, 126, 30, 98, 31, 72, 22, 70, 23, 42, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 186, 38, 126, 30, 98, 31, 70, 23, 42, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 186, 38, 124, 30, 98, 31, 70, 23, 42, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 184, 38, 124, 30, 98, 31, 70, 23, 42, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 184, 38, 124, 39, 122, 30, 98, 31, 70, 23, 42, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 184, 38, 124, 39, 122, 30, 98, 31, 68, 23, 42, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 182, 38, 124, 39, 122, 30, 98, 31, 68, 23, 42, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 182, 38, 124, 39, 122, 30, 98, 31, 68, 23, 42, 24, 40, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 182, 38, 124, 39, 120, 30, 98, 31, 68, 23, 42, 24, 40, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 180, 38, 124, 39, 120, 30, 98, 31, 68, 23, 42, 24, 40, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 180, 38, 124, 39, 120, 30, 98, 31, 66, 23, 42, 24, 40, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 178, 38, 124, 39, 118, 30, 98, 31, 66, 23, 42, 24, 40, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 176, 38, 124, 39, 118, 30, 98, 31, 66, 23, 42, 24, 40, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 176, 38, 124, 39, 116, 30, 98, 31, 66, 23, 42, 24, 40, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 176, 38, 124, 39, 116, 30, 98, 31, 64, 23, 42, 24, 40, 9, 36, 10, 28, 11, 22, 12, 18, 13, 16, 1, 6, 0, 0
0, 176, 38, 124, 39, 116, 30, 98, 31, 64, 23, 42, 24, 40, 9, 36, 10, 28, 11, 22, 12, 18, 13, 14, 1, 6, 0, 0
0, 176, 38, 124, 39, 116, 30, 98, 31, 64, 23, 42, 24, 38, 9, 36, 10, 28, 11, 22, 12, 18, 13, 14, 1, 6, 0, 0
0, 174, 38, 124, 39, 116, 30, 98, 31, 64, 23, 42, 24, 38, 9, 36, 10, 28, 11, 22, 12, 18, 13, 14, 1, 6, 0, 0
0, 174, 38, 124, 39, 114, 30, 98, 31, 64, 23, 42, 24, 38, 9, 36, 10, 28, 11, 22, 12, 18, 13, 14, 1, 6, 0, 0
0, 172, 38, 124, 39, 114, 30, 98, 31, 64, 23, 42, 24, 38, 9, 36, 10, 28, 11, 22, 12, 18, 13, 14, 1, 6, 0, 0
0, 172, 38, 124, 39, 114, 30, 98, 31, 62, 23, 42, 24, 38, 9, 36, 10, 28, 11, 22, 12, 18, 13, 14, 1, 6, 0, 0
0, 172, 38, 124, 39, 112, 30, 98, 31, 62, 23, 42, 24, 38, 9, 36, 10, 28, 11, 22, 12, 18, 13, 14, 1, 6, 0, 0
0, 170, 38, 124, 39, 112, 30, 98, 31, 62, 23, 42, 24, 38, 9, 36, 10, 28, 11, 22, 12, 18, 13, 14, 1, 4, 0, 0
0, 168, 38, 124, 39, 112, 30, 98, 31, 62, 23, 42, 24, 38, 9, 36, 10, 28, 11, 22, 12, 18, 13, 14, 1, 4, 0, 0
0, 168, 38, 124, 39, 112, 30, 98, 31, 62, 23, 42, 24, 36, 10, 28, 11, 22, 12, 18, 13, 14, 1, 4, 0, 0
0, 168, 38, 124, 39, 110, 30, 98, 31, 62, 23, 42, 24, 36, 10, 28, 11, 22, 12, 18, 13, 14, 1, 4, 0, 0
