Energy,phi_degrees,theta_degrees,phi_motor_degrees,theta_motor_degrees,phi_fwhm,theta_fwhm
5.000000000000000000e+00,3.695768943030482756e+00,-2.687901277540759182e+01,0.000000000000000000e+00,2.800000000000000000e+01,1.008875338918511666e+01,1.174627226957441906e+01
5.000000000000000000e+00,3.281947659371411419e+00,-3.431695712606693149e+01,0.000000000000000000e+00,3.600000000000000000e+01,8.782171743610048154e+00,1.281905201295303520e+01
5.000000000000000000e+00,5.082989587193962322e+00,-4.173573671723294609e+01,0.000000000000000000e+00,4.400000000000000000e+01,1.270443396819281290e+01,1.507806179572312999e+01
5.000000000000000000e+00,1.121232797975960871e+01,4.193274541251123111e+01,1.000000000000000000e+01,-4.400000000000000000e+01,1.402424080071883061e+01,1.281041393105138226e+01
5.000000000000000000e+00,1.086908298650048366e+01,3.459816019186452252e+01,1.000000000000000000e+01,-3.600000000000000000e+01,1.360403150719106158e+01,1.157537028608828855e+01
5.000000000000000000e+00,1.038354920810763815e+01,2.725025511455498162e+01,1.000000000000000000e+01,-2.800000000000000000e+01,1.121049051244116512e+01,1.049951945502767536e+01
5.000000000000000000e+00,1.033930163293662829e+01,1.997419361323428788e+01,1.000000000000000000e+01,-2.000000000000000000e+01,1.139525319699913375e+01,1.082166404914334024e+01
5.000000000000000000e+00,1.023275741633524483e+01,1.225044483177932264e+01,1.000000000000000000e+01,-1.200000000000000000e+01,1.089981045103386137e+01,1.072898208952213750e+01
5.000000000000000000e+00,1.023241203679002886e+01,9.060621697045068146e+00,1.000000000000000000e+01,-9.000000000000000000e+00,1.107374009614062160e+01,1.049990724298830358e+01
5.000000000000000000e+00,1.031865665974403967e+01,6.392301826824718702e+00,1.000000000000000000e+01,-6.000000000000000000e+00,1.071500606112772402e+01,1.101911377139739301e+01
5.000000000000000000e+00,1.037420272327957527e+01,1.760445066965639002e-02,1.000000000000000000e+01,0.000000000000000000e+00,1.101258915242820358e+01,1.100949926148610558e+01
5.000000000000000000e+00,1.025609125220153750e+01,-6.088245288808077582e+00,1.000000000000000000e+01,6.000000000000000000e+00,1.096082363966999296e+01,1.062673135678148562e+01
5.000000000000000000e+00,9.997169338813458594e+00,-8.944358511468244899e+00,1.000000000000000000e+01,9.000000000000000000e+00,1.135300234685591647e+01,1.090777222276295255e+01
5.000000000000000000e+00,1.010604444582003048e+01,-1.199515000785109464e+01,1.000000000000000000e+01,1.200000000000000000e+01,1.103555893079540873e+01,1.027316903212417998e+01
5.000000000000000000e+00,1.017169147145225772e+01,-1.991319467075764393e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.150259402402746645e+01,1.115827269382909037e+01
5.000000000000000000e+00,1.020972637751644285e+01,-2.757780799328592281e+01,1.000000000000000000e+01,2.800000000000000000e+01,1.259266777440084439e+01,1.156082368216017819e+01
5.000000000000000000e+00,1.033978331775545989e+01,-3.519006598097338667e+01,1.000000000000000000e+01,3.600000000000000000e+01,1.354208505546654884e+01,1.268924870076586053e+01
5.000000000000000000e+00,1.084346641801270827e+01,-4.340548126994922029e+01,1.000000000000000000e+01,4.400000000000000000e+01,1.505038086744823289e+01,1.341348404932074168e+01
5.000000000000000000e+00,1.913501643770434413e+01,4.221719886566739177e+01,1.900000000000000000e+01,-4.400000000000000000e+01,1.581295280447123375e+01,1.205081538694931176e+01
5.000000000000000000e+00,1.900977567649168165e+01,3.491067265118018526e+01,1.900000000000000000e+01,-3.600000000000000000e+01,1.505351809144767472e+01,1.148961227888803194e+01
5.000000000000000000e+00,1.938617183439718517e+01,2.722407104169450065e+01,1.900000000000000000e+01,-2.800000000000000000e+01,1.155478514358288855e+01,1.039151243561244797e+01
5.000000000000000000e+00,1.911314748693699173e+01,2.003182396194215897e+01,1.900000000000000000e+01,-2.000000000000000000e+01,1.148830567647322276e+01,1.059620270966444266e+01
5.000000000000000000e+00,1.894359694404382211e+01,1.194590272106110262e+01,1.900000000000000000e+01,-1.200000000000000000e+01,1.085581993169581416e+01,1.016373447645108108e+01
5.000000000000000000e+00,1.905671729025457850e+01,9.014705741614760015e+00,1.900000000000000000e+01,-9.000000000000000000e+00,1.023812165728680768e+01,9.915553561436638574e+00
5.000000000000000000e+00,1.913641899030459825e+01,6.298147965956570005e+00,1.900000000000000000e+01,-6.000000000000000000e+00,9.853423173575643901e+00,1.045599308375387437e+01
5.000000000000000000e+00,1.914428226376015729e+01,-1.459953019079620606e-01,1.900000000000000000e+01,0.000000000000000000e+00,1.027089550079854696e+01,1.029063957074659719e+01
5.000000000000000000e+00,1.889653426288928273e+01,-6.244342772777390138e+00,1.900000000000000000e+01,6.000000000000000000e+00,1.064394735513452162e+01,1.012121216207570384e+01
5.000000000000000000e+00,1.912211626534541153e+01,-9.302395904554305872e+00,1.900000000000000000e+01,9.000000000000000000e+00,1.049061667839214174e+01,9.710944574323210787e+00
5.000000000000000000e+00,1.888726397146740155e+01,-1.210336616751816763e+01,1.900000000000000000e+01,1.200000000000000000e+01,1.048618612410727380e+01,1.027854266539963568e+01
5.000000000000000000e+00,1.900069000841678601e+01,-1.989922065032759591e+01,1.900000000000000000e+01,2.000000000000000000e+01,1.095721260188445711e+01,1.025976191475218968e+01
5.000000000000000000e+00,1.878366161414321667e+01,-2.773219618435694400e+01,1.900000000000000000e+01,2.800000000000000000e+01,1.265674891611748620e+01,1.113539170692359725e+01
5.000000000000000000e+00,1.836447531968468283e+01,-3.576638030061152307e+01,1.900000000000000000e+01,3.600000000000000000e+01,1.471851265748968629e+01,1.143753239298575686e+01
5.000000000000000000e+00,1.899705871148460901e+01,-4.339979811447355473e+01,1.900000000000000000e+01,4.400000000000000000e+01,1.569563086920464556e+01,1.206996818371692726e+01
5.000000000000000000e+00,2.775362577492547800e+01,4.269912686450567207e+01,2.850000000000000000e+01,-4.400000000000000000e+01,1.678544478616243296e+01,1.111139462495155428e+01
5.000000000000000000e+00,2.813314070280438273e+01,3.456951096888975883e+01,2.850000000000000000e+01,-3.600000000000000000e+01,1.327421375329272379e+01,1.159374194391193491e+01
5.000000000000000000e+00,2.799129590953810975e+01,2.720904966453783302e+01,2.850000000000000000e+01,-2.800000000000000000e+01,1.251309265482589339e+01,1.003831220837781046e+01
5.000000000000000000e+00,2.823065163879404338e+01,1.937245244397989197e+01,2.850000000000000000e+01,-2.000000000000000000e+01,1.034697651397894980e+01,9.683543264523070349e+00
5.000000000000000000e+00,2.812286368209098697e+01,1.167194669690855591e+01,2.850000000000000000e+01,-1.200000000000000000e+01,1.014920049303010963e+01,9.524225876067040630e+00
5.000000000000000000e+00,2.836545081837396864e+01,8.836028360697909534e+00,2.850000000000000000e+01,-9.000000000000000000e+00,9.652509824965239460e+00,9.759121973125719052e+00
5.000000000000000000e+00,2.821363720181483004e+01,5.886555811350476120e+00,2.850000000000000000e+01,-6.000000000000000000e+00,9.835588845894402965e+00,9.389333081899803091e+00
5.000000000000000000e+00,2.828846892228215992e+01,-5.334589535848303227e-02,2.850000000000000000e+01,0.000000000000000000e+00,9.671811501887424001e+00,9.364768451976461350e+00
5.000000000000000000e+00,2.838273314928923341e+01,-6.191989265058045255e+00,2.850000000000000000e+01,6.000000000000000000e+00,9.301340610778073170e+00,9.434588963709641618e+00
5.000000000000000000e+00,2.819282219174203874e+01,-9.402372382328424649e+00,2.850000000000000000e+01,9.000000000000000000e+00,1.018206592267615918e+01,9.780282689884312930e+00
5.000000000000000000e+00,2.807912958458669550e+01,-1.204836623472241364e+01,2.850000000000000000e+01,1.200000000000000000e+01,1.024034575792820512e+01,9.387583677989782771e+00
5.000000000000000000e+00,2.790884337181935138e+01,-2.005560325351812523e+01,2.850000000000000000e+01,2.000000000000000000e+01,1.033389839079088901e+01,9.870026266436450868e+00
5.000000000000000000e+00,2.756473371701484609e+01,-2.794248801464828702e+01,2.850000000000000000e+01,2.800000000000000000e+01,1.211532334223423391e+01,1.029329493532046591e+01
5.000000000000000000e+00,2.740898029663167534e+01,-3.594683297798311372e+01,2.850000000000000000e+01,3.600000000000000000e+01,1.363088139870757587e+01,1.136123876370605856e+01
5.000000000000000000e+00,2.723090034777336044e+01,-4.305885311125045689e+01,2.850000000000000000e+01,4.400000000000000000e+01,1.725057835867826483e+01,1.123828804351330035e+01
5.000000000000000000e+00,3.560292335295466160e+01,4.257276030921762100e+01,3.720000000000000284e+01,-4.400000000000000000e+01,1.637811445597888493e+01,1.091488596104365882e+01
5.000000000000000000e+00,3.572334654138585108e+01,3.468076035881400543e+01,3.720000000000000284e+01,-3.600000000000000000e+01,1.303152542773152689e+01,1.063465305049179577e+01
5.000000000000000000e+00,3.574064624073465524e+01,2.682869178342622973e+01,3.720000000000000284e+01,-2.800000000000000000e+01,1.326519748673355359e+01,1.064635850390501304e+01
5.000000000000000000e+00,3.617954215677094254e+01,1.932570361254765601e+01,3.720000000000000284e+01,-2.000000000000000000e+01,1.117451621757180114e+01,9.291059533174896856e+00
5.000000000000000000e+00,3.651042077548846976e+01,1.136161812634271584e+01,3.720000000000000284e+01,-1.200000000000000000e+01,1.085901111663566532e+01,9.688878505258958995e+00
5.000000000000000000e+00,3.650791276244473949e+01,8.437943529302193824e+00,3.720000000000000284e+01,-9.000000000000000000e+00,1.015010355660454877e+01,9.244274143143963229e+00
5.000000000000000000e+00,3.642677715850979325e+01,5.804602790721978600e+00,3.720000000000000284e+01,-6.000000000000000000e+00,9.746457775668140755e+00,9.600356488114693221e+00
5.000000000000000000e+00,3.656485632150442200e+01,-3.247759677563604730e-01,3.720000000000000284e+01,0.000000000000000000e+00,1.026067751568685615e+01,9.582142901471140561e+00
5.000000000000000000e+00,3.658186687606354326e+01,-6.388199499300318607e+00,3.720000000000000284e+01,6.000000000000000000e+00,9.556836744897712066e+00,8.817085244337752314e+00
5.000000000000000000e+00,3.640958073446218890e+01,-9.091125387815344183e+00,3.720000000000000284e+01,9.000000000000000000e+00,9.991968617436496558e+00,9.206316632544897516e+00
5.000000000000000000e+00,3.605150581557361278e+01,-1.208686065814091393e+01,3.720000000000000284e+01,1.200000000000000000e+01,1.042520188414832027e+01,9.375427062023254265e+00
5.000000000000000000e+00,3.603330772622189926e+01,-1.975754698715848434e+01,3.720000000000000284e+01,2.000000000000000000e+01,1.065138482688395882e+01,9.555499462854530890e+00
5.000000000000000000e+00,3.591307819147169056e+01,-2.773690500111692003e+01,3.720000000000000284e+01,2.800000000000000000e+01,1.271163053355475370e+01,1.152065985311917018e+01
5.000000000000000000e+00,3.550233088668814929e+01,-3.597208053135354078e+01,3.720000000000000284e+01,3.600000000000000000e+01,1.563960512804471215e+01,1.146454100270540089e+01
5.000000000000000000e+00,3.469563431192369762e+01,-4.345376010878160855e+01,3.720000000000000284e+01,4.400000000000000000e+01,1.783520927533749756e+01,1.033649636313600162e+01
5.000000000000000000e+00,4.305207875387711169e+01,4.219534286108866183e+01,4.650000000000000000e+01,-4.400000000000000000e+01,1.929737262569756240e+01,1.107134510421334639e+01
5.000000000000000000e+00,4.390779554399507845e+01,3.454077896967217498e+01,4.650000000000000000e+01,-3.600000000000000000e+01,1.551483364962112965e+01,1.117510360292339833e+01
5.000000000000000000e+00,4.439773594948914592e+01,2.684557546844313691e+01,4.650000000000000000e+01,-2.800000000000000000e+01,1.449096791456743993e+01,9.731426913343820928e+00
5.000000000000000000e+00,4.427362053079350090e+01,1.871506708731552493e+01,4.650000000000000000e+01,-2.000000000000000000e+01,1.312199847645852913e+01,8.894870691572760890e+00
5.000000000000000000e+00,4.499940627212695432e+01,1.142624436768328167e+01,4.650000000000000000e+01,-1.200000000000000000e+01,1.076870775208125508e+01,8.690591038293717929e+00
5.000000000000000000e+00,4.475399293780623111e+01,8.467078203028004069e+00,4.650000000000000000e+01,-9.000000000000000000e+00,1.161421968532419235e+01,9.087152689681527562e+00
5.000000000000000000e+00,4.495953373504037387e+01,5.567692629288454320e+00,4.650000000000000000e+01,-6.000000000000000000e+00,1.145133478279096906e+01,9.115880115348675261e+00
5.000000000000000000e+00,4.483959722096647482e+01,-6.529017453920710201e-01,4.650000000000000000e+01,0.000000000000000000e+00,1.103530508901270757e+01,8.872007611986147069e+00
5.000000000000000000e+00,4.482571174776535372e+01,-6.570819016936895629e+00,4.650000000000000000e+01,6.000000000000000000e+00,1.069702019012405358e+01,8.843125078236997894e+00
5.000000000000000000e+00,4.462436532617475393e+01,-9.448693575842195713e+00,4.650000000000000000e+01,9.000000000000000000e+00,1.124832921194864177e+01,9.003029237410514085e+00
5.000000000000000000e+00,4.487407631481362813e+01,-1.212868418416108973e+01,4.650000000000000000e+01,1.200000000000000000e+01,1.071887009172355576e+01,8.783539729794792805e+00
5.000000000000000000e+00,4.429593188174874996e+01,-1.994923682894354044e+01,4.650000000000000000e+01,2.000000000000000000e+01,1.228094146448980695e+01,9.774914344818341760e+00
5.000000000000000000e+00,4.397193855838634846e+01,-2.826091695604958431e+01,4.650000000000000000e+01,2.800000000000000000e+01,1.444084329070173922e+01,1.023427872068083921e+01
5.000000000000000000e+00,4.317103215071325906e+01,-3.602685289082686637e+01,4.650000000000000000e+01,3.600000000000000000e+01,1.758265719315609132e+01,1.091187110752679246e+01
5.000000000000000000e+00,4.120609642785138504e+01,-4.336023782238036972e+01,4.650000000000000000e+01,4.400000000000000000e+01,2.050427164442765360e+01,1.143884710717903097e+01
5.000000000000000000e+00,5.227569635656234937e+01,4.156693673375696108e+01,5.529999999999999716e+01,-4.400000000000000000e+01,3.126366204843760954e+01,1.217283749598757048e+01
5.000000000000000000e+00,5.326541478141688657e+01,3.453346331993207485e+01,5.529999999999999716e+01,-3.600000000000000000e+01,2.517774812645835070e+01,1.035945863466750083e+01
5.000000000000000000e+00,5.374603957056701375e+01,2.652792265648172432e+01,5.529999999999999716e+01,-2.800000000000000000e+01,8.516192011689051711e+00,1.027992709061662424e+01
5.000000000000000000e+00,5.356084390766178416e+01,1.876793055230078622e+01,5.529999999999999716e+01,-2.000000000000000000e+01,7.215863973840035861e+00,8.677284094590364205e+00
5.000000000000000000e+00,5.251359665170109992e+01,1.133750952014923108e+01,5.529999999999999716e+01,-1.200000000000000000e+01,1.577116174103813684e+01,8.792360780373730478e+00
5.000000000000000000e+00,5.392698193465440681e+01,8.314221414654399567e+00,5.529999999999999716e+01,-9.000000000000000000e+00,8.560395083318260490e+00,8.201695259977491048e+00
5.000000000000000000e+00,5.372672821963863754e+01,5.280558674074166348e+00,5.529999999999999716e+01,-6.000000000000000000e+00,9.451107457490630637e+00,8.726989712512454034e+00
5.000000000000000000e+00,5.305284908181592129e+01,-4.972173432401847393e-01,5.529999999999999716e+01,0.000000000000000000e+00,1.507171928863317234e+01,8.941136958447531313e+00
5.000000000000000000e+00,5.401265304418024016e+01,-6.656063672056609981e+00,5.529999999999999716e+01,6.000000000000000000e+00,7.039975681166184884e+00,8.781602561820706754e+00
5.000000000000000000e+00,5.265773630917416170e+01,-9.197613674017377505e+00,5.529999999999999716e+01,9.000000000000000000e+00,1.596126291908264072e+01,9.023330162575321722e+00
5.000000000000000000e+00,5.304029739773876884e+01,-1.235420004575365027e+01,5.529999999999999716e+01,1.200000000000000000e+01,1.384590468153332665e+01,8.830514506946997244e+00
5.000000000000000000e+00,5.184984092632709718e+01,-2.015054856464987765e+01,5.529999999999999716e+01,2.000000000000000000e+01,1.902465377312701023e+01,9.894668792448149119e+00
5.000000000000000000e+00,5.227706404004615592e+01,-2.810956692430847070e+01,5.529999999999999716e+01,2.800000000000000000e+01,2.300650616228781686e+01,1.084634601177159396e+01
5.000000000000000000e+00,5.193993490039089522e+01,-3.553825470364196804e+01,5.529999999999999716e+01,3.600000000000000000e+01,1.264693495041736959e+01,1.050978874285395648e+01
5.000000000000000000e+00,5.060341080289487081e+01,-4.248135593133130783e+01,5.529999999999999716e+01,4.400000000000000000e+01,2.754555382740794656e+01,1.351656119272266210e+01
7.000000000000000000e+00,3.733355243196915918e+00,4.268909074538373716e+01,0.000000000000000000e+00,-4.400000000000000000e+01,9.129092776741551063e+00,1.030403296606159635e+01
7.000000000000000000e+00,2.855359779006586329e+00,3.516393472775447293e+01,0.000000000000000000e+00,-3.600000000000000000e+01,7.138349160117765990e+00,9.759792486052457861e+00
7.000000000000000000e+00,2.373224980185431043e+00,2.773337091785766972e+01,0.000000000000000000e+00,-2.800000000000000000e+01,6.316819853605570856e+00,7.985044286936574309e+00
7.000000000000000000e+00,1.874296787129427599e+00,1.996172437684970191e+01,0.000000000000000000e+00,-2.000000000000000000e+01,6.123839412897133627e+00,9.146613117482239375e+00
7.000000000000000000e+00,1.895000146850919887e+00,1.230231863665370895e+01,0.000000000000000000e+00,-1.200000000000000000e+01,5.445276416089886773e+00,8.665943087731156069e+00
7.000000000000000000e+00,1.921835436970092958e+00,9.066911400274085153e+00,0.000000000000000000e+00,-9.000000000000000000e+00,5.360784518510077312e+00,8.847531982500951742e+00
7.000000000000000000e+00,1.798246403544792260e+00,6.531007091352675431e+00,0.000000000000000000e+00,-6.000000000000000000e+00,5.769578861209363474e+00,8.567375185200303278e+00
7.000000000000000000e+00,1.771819777352891201e+00,4.087117063711808718e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.138076163152384801e+00,8.418683980417968726e+00
7.000000000000000000e+00,1.656931818181653693e+00,-5.699806045738181837e+00,0.000000000000000000e+00,6.000000000000000000e+00,5.337740542150900325e+00,9.059364512600446062e+00
7.000000000000000000e+00,1.837128285757131829e+00,-8.518297301116485087e+00,0.000000000000000000e+00,9.000000000000000000e+00,5.531624369170002886e+00,8.453634881135959844e+00
7.000000000000000000e+00,1.590017695053755009e+00,-1.203405702735658700e+01,0.000000000000000000e+00,1.200000000000000000e+01,5.302167683048071289e+00,9.671919774565200356e+00
7.000000000000000000e+00,1.705557109073024158e+00,-1.993046504042377975e+01,0.000000000000000000e+00,2.000000000000000000e+01,5.476453005753611158e+00,8.898479384349846200e+00
7.000000000000000000e+00,2.097887702254514597e+00,-2.759976961732968093e+01,0.000000000000000000e+00,2.800000000000000000e+01,6.607081908558455119e+00,9.231496315819972764e+00
7.000000000000000000e+00,2.592747178035728073e+00,-3.532133467367851409e+01,0.000000000000000000e+00,3.600000000000000000e+01,7.759509170253012122e+00,1.063029370696520992e+01
7.000000000000000000e+00,3.362445841090763388e+00,-4.295179348007449249e+01,0.000000000000000000e+00,4.400000000000000000e+01,8.075417107823923857e+00,1.084517231106065083e+01
7.000000000000000000e+00,1.023296553589893065e+01,4.281515441836342006e+01,1.000000000000000000e+01,-4.400000000000000000e+01,1.239621691849449903e+01,9.446168374777531795e+00
7.000000000000000000e+00,1.032901476621205106e+01,3.538486509784556944e+01,1.000000000000000000e+01,-3.600000000000000000e+01,1.197349314437435908e+01,8.815971894101087614e+00
7.000000000000000000e+00,9.923117182510699408e+00,2.761863392870548850e+01,1.000000000000000000e+01,-2.800000000000000000e+01,9.675364321522915034e+00,8.695090277410406188e+00
7.000000000000000000e+00,1.033682183986979908e+01,2.018490669793472136e+01,1.000000000000000000e+01,-2.000000000000000000e+01,9.353225939823511581e+00,8.048850865687994016e+00
7.000000000000000000e+00,1.003585488745265586e+01,1.229623294457021032e+01,1.000000000000000000e+01,-1.200000000000000000e+01,8.876553733384119127e+00,8.165803144539294678e+00
7.000000000000000000e+00,9.996763716673124023e+00,9.260678819879263557e+00,1.000000000000000000e+01,-9.000000000000000000e+00,8.830186251087191351e+00,8.103752153338366071e+00
7.000000000000000000e+00,1.010760075201962316e+01,6.320851861061990817e+00,1.000000000000000000e+01,-6.000000000000000000e+00,8.750115236216357673e+00,7.585287445699681719e+00
7.000000000000000000e+00,1.020657219657808845e+01,8.788496229896029799e-02,1.000000000000000000e+01,0.000000000000000000e+00,8.574297435636799136e+00,7.843551991863818351e+00
7.000000000000000000e+00,9.960354358383742834e+00,-5.962149753090429272e+00,1.000000000000000000e+01,6.000000000000000000e+00,8.870097150640239292e+00,8.388101625941562389e+00
7.000000000000000000e+00,1.004701149762824208e+01,-9.003398625017027257e+00,1.000000000000000000e+01,9.000000000000000000e+00,8.566095299465613877e+00,8.279603541652891252e+00
7.000000000000000000e+00,9.963900660809114740e+00,-1.204840514375911553e+01,1.000000000000000000e+01,1.200000000000000000e+01,8.882325442756544120e+00,8.262541749802490898e+00
7.000000000000000000e+00,9.909346926151073376e+00,-2.018473738377550575e+01,1.000000000000000000e+01,2.000000000000000000e+01,9.413685951145623676e+00,8.457162682549563826e+00
7.000000000000000000e+00,9.913264096192090591e+00,-2.769192168015530342e+01,1.000000000000000000e+01,2.800000000000000000e+01,1.069067686184283339e+01,8.816740751359423811e+00
7.000000000000000000e+00,1.028645008667897898e+01,-3.591096688977933837e+01,1.000000000000000000e+01,3.600000000000000000e+01,1.191403163851873259e+01,9.666012446746076847e+00
7.000000000000000000e+00,1.056131651055380871e+01,-4.393137436235188886e+01,1.000000000000000000e+01,4.400000000000000000e+01,1.183202937499609142e+01,1.004690406947057824e+01
7.000000000000000000e+00,1.867716145894221924e+01,4.328489589391234205e+01,1.900000000000000000e+01,-4.400000000000000000e+01,1.327830466014138189e+01,9.568918502442905094e+00
7.000000000000000000e+00,1.901462783795788170e+01,3.541064597165482297e+01,1.900000000000000000e+01,-3.600000000000000000e+01,1.139022115262903334e+01,8.829263277041736302e+00
7.000000000000000000e+00,1.921405263309715750e+01,2.755781624873289815e+01,1.900000000000000000e+01,-2.800000000000000000e+01,9.894982572954226896e+00,7.966398353309798175e+00
7.000000000000000000e+00,1.916963413812532835e+01,2.001174854195094710e+01,1.900000000000000000e+01,-2.000000000000000000e+01,8.513210536806020912e+00,7.733893314757501081e+00
7.000000000000000000e+00,1.911716475227611767e+01,1.226187802016040962e+01,1.900000000000000000e+01,-1.200000000000000000e+01,8.275264119832094423e+00,7.702535557158126878e+00
7.000000000000000000e+00,1.924964141720705157e+01,9.011659577332569171e+00,1.900000000000000000e+01,-9.000000000000000000e+00,7.915241899276019844e+00,7.703833566914608966e+00
7.000000000000000000e+00,1.909668715210804280e+01,5.964836306891810658e+00,1.900000000000000000e+01,-6.000000000000000000e+00,7.711882854958627576e+00,8.620317323518129626e+00
7.000000000000000000e+00,1.917388154152380508e+01,-2.275007154223482320e-01,1.900000000000000000e+01,0.000000000000000000e+00,7.414984554408854400e+00,8.158854617474018411e+00
7.000000000000000000e+00,1.888634440996285591e+01,-6.131094300458795665e+00,1.900000000000000000e+01,6.000000000000000000e+00,8.083222182955653423e+00,8.132264837844871863e+00
7.000000000000000000e+00,1.898495952089881200e+01,-9.091280367157212439e+00,1.900000000000000000e+01,9.000000000000000000e+00,8.024190783379967939e+00,8.061513559836255283e+00
7.000000000000000000e+00,1.919182989743362455e+01,-1.208489369026364635e+01,1.900000000000000000e+01,1.200000000000000000e+01,8.111378295570677466e+00,8.222920458067580540e+00
7.000000000000000000e+00,1.891727054678816700e+01,-2.006344064797548654e+01,1.900000000000000000e+01,2.000000000000000000e+01,8.355613984139800721e+00,7.630841332113524444e+00
7.000000000000000000e+00,1.878208527419450746e+01,-2.788863341327547118e+01,1.900000000000000000e+01,2.800000000000000000e+01,9.616729125838437753e+00,8.549213392671587641e+00
7.000000000000000000e+00,1.889819202674549103e+01,-3.624575075672658642e+01,1.900000000000000000e+01,3.600000000000000000e+01,1.115875933981963186e+01,9.021999896627248106e+00
7.000000000000000000e+00,1.857232753182108453e+01,-4.435800195129254320e+01,1.900000000000000000e+01,4.400000000000000000e+01,1.341800328460303859e+01,9.533742951521688269e+00
7.000000000000000000e+00,2.805487132860190869e+01,4.283816871471473320e+01,2.850000000000000000e+01,-4.400000000000000000e+01,1.286360204218205183e+01,9.130945202516389969e+00
7.000000000000000000e+00,2.833319577916505949e+01,3.506077784717300005e+01,2.850000000000000000e+01,-3.600000000000000000e+01,1.071097631705175068e+01,8.688198989523314708e+00
7.000000000000000000e+00,2.836004077992696182e+01,2.745148496032275176e+01,2.850000000000000000e+01,-2.800000000000000000e+01,9.540053009244134685e+00,7.703063421116042697e+00
7.000000000000000000e+00,2.832636532233731685e+01,1.969632188924067151e+01,2.850000000000000000e+01,-2.000000000000000000e+01,8.402490388446180347e+00,7.650893365822533099e+00
7.000000000000000000e+00,2.850999537332081957e+01,1.180869520155987473e+01,2.850000000000000000e+01,-1.200000000000000000e+01,7.849934109661255377e+00,7.646944867955097536e+00
7.000000000000000000e+00,2.851303326600926624e+01,8.866997870478654065e+00,2.850000000000000000e+01,-9.000000000000000000e+00,7.518559421305456070e+00,7.323195489397011038e+00
7.000000000000000000e+00,2.859263225895232452e+01,6.035640827967029942e+00,2.850000000000000000e+01,-6.000000000000000000e+00,7.885288389652391317e+00,7.656744539415916151e+00
7.000000000000000000e+00,2.835950751799781244e+01,-1.992893801628113637e-02,2.850000000000000000e+01,0.000000000000000000e+00,7.484887145962065169e+00,7.754654006471832339e+00
7.000000000000000000e+00,2.829987300519965387e+01,-6.472846873764611431e+00,2.850000000000000000e+01,6.000000000000000000e+00,7.372516891193170885e+00,7.474128151707176038e+00
7.000000000000000000e+00,2.851793952235945184e+01,-9.125469522490902818e+00,2.850000000000000000e+01,9.000000000000000000e+00,7.433633046041372872e+00,7.509543247073395378e+00
7.000000000000000000e+00,2.831979864163778871e+01,-1.218143090764645464e+01,2.850000000000000000e+01,1.200000000000000000e+01,8.228254310333712240e+00,7.561299002401012714e+00
7.000000000000000000e+00,2.814696014007625280e+01,-2.011413979947333530e+01,2.850000000000000000e+01,2.000000000000000000e+01,8.471464922359448479e+00,7.560163065132037730e+00
7.000000000000000000e+00,2.786099058753058344e+01,-2.804262429264631962e+01,2.850000000000000000e+01,2.800000000000000000e+01,9.853862582643349910e+00,8.196038613879792933e+00
7.000000000000000000e+00,2.781805275357226037e+01,-3.602953392599464877e+01,2.850000000000000000e+01,3.600000000000000000e+01,1.161397288947202355e+01,8.699431145624764383e+00
7.000000000000000000e+00,2.745708202651146124e+01,-4.424868826193390703e+01,2.850000000000000000e+01,4.400000000000000000e+01,1.365755555992476111e+01,9.003815806695987689e+00
7.000000000000000000e+00,3.604958149398675715e+01,4.291481861940663123e+01,3.720000000000000284e+01,-4.400000000000000000e+01,1.332898558491909569e+01,8.614666652838909755e+00
7.000000000000000000e+00,3.637351356811736736e+01,3.486129674219186825e+01,3.720000000000000284e+01,-3.600000000000000000e+01,1.102723186186568327e+01,8.116196152371879080e+00
7.000000000000000000e+00,3.657695344093746570e+01,2.695584594956930857e+01,3.720000000000000284e+01,-2.800000000000000000e+01,9.670150941039826975e+00,8.305316539699610701e+00
7.000000000000000000e+00,3.666873310495157767e+01,1.939976092183641398e+01,3.720000000000000284e+01,-2.000000000000000000e+01,8.607345055169931314e+00,7.634766667143921381e+00
7.000000000000000000e+00,3.676113757232342749e+01,1.157165552539421149e+01,3.720000000000000284e+01,-1.200000000000000000e+01,8.400675641247563163e+00,7.671374947173615233e+00
7.000000000000000000e+00,3.667563376236561368e+01,8.565634000397643888e+00,3.720000000000000284e+01,-9.000000000000000000e+00,8.003609501268694970e+00,7.286675248294507412e+00
7.000000000000000000e+00,3.679892459693913054e+01,5.768045966979166828e+00,3.720000000000000284e+01,-6.000000000000000000e+00,7.274020484370473660e+00,7.132249335286587666e+00
7.000000000000000000e+00,3.667354783256715933e+01,-2.694551275581355543e-01,3.720000000000000284e+01,0.000000000000000000e+00,7.589687589271554735e+00,7.850218579486886838e+00
7.000000000000000000e+00,3.680981250193958232e+01,-6.341939075429231742e+00,3.720000000000000284e+01,6.000000000000000000e+00,7.722142540682836120e+00,7.233076715191523398e+00
7.000000000000000000e+00,3.658881248781485596e+01,-9.254477324056676224e+00,3.720000000000000284e+01,9.000000000000000000e+00,7.737515950849626734e+00,6.960597585227816353e+00
7.000000000000000000e+00,3.648095487155277539e+01,-1.228537299788017201e+01,3.720000000000000284e+01,1.200000000000000000e+01,7.596718462863446319e+00,6.900121244490481587e+00
