Packet,ItemName,sequence,lengthInBits,startBit,DataType,APID,convertAs,units,source,shortDescription,longDescription
U45_IMG_ENA_PHXTOF_HI_ANG,VERSION,0,3,0,U3,883,NONE,DN,U45_IMG_ENA_PHXTOF_HI_ANG,CCSD S Packet Version Number,CCSDS Packet Version Number
U45_IMG_ENA_PHXTOF_HI_ANG,TYPE,1,1,3,U1,883,NONE,DN,U45_IMG_ENA_PHXTOF_HI_ANG,CCSDS Packet Type Indicator,CCSDS Packet Type Indicator
U45_IMG_ENA_PHXTOF_HI_ANG,SEC_HDR_FLG,2,1,4,U1,883,NONE,DN,U45_IMG_ENA_PHXTOF_HI_ANG,CCSDS Packet Secondary Header Flag,CCSDS Packet Secondary Header Flag
U45_IMG_ENA_PHXTOF_HI_ANG,PKT_APID,3,11,5,U11,883,NONE,DN,U45_IMG_ENA_PHXTOF_HI_ANG,CCSDS Packet Application Process ID,CCSDS Packet Application Process ID
U45_IMG_ENA_PHXTOF_HI_ANG,SEG_FLGS,4,2,16,U2,883,NONE,DN,U45_IMG_ENA_PHXTOF_HI_ANG,CCSDS Packet Grouping Flags,CCSDS Packet Grouping Flags
U45_IMG_ENA_PHXTOF_HI_ANG,SRC_SEQ_CTR,5,14,18,U14,883,NONE,DN,U45_IMG_ENA_PHXTOF_HI_ANG,CCSDS Packet Sequence Count,CCSDS Packet Sequence Count
U45_IMG_ENA_PHXTOF_HI_ANG,PKT_LEN,6,16,32,U16,883,NONE,DN,U45_IMG_ENA_PHXTOF_HI_ANG,CCSDS Packet Length,CCSDS Packet Length
U45_IMG_ENA_PHXTOF_HI_ANG,SHCOARSE,7,32,48,U32,883,NONE,DN,U45_IMG_ENA_PHXTOF_HI_ANG,CCSDS Packet  2nd Header Coarse Time,CCSDS Packet 2nd Header Coarse Time
U45_IMG_ENA_PHXTOF_HI_ANG,PACKETDATA,8,32688,80,BYTE32688,883,NONE,DN,U45_IMG_ENA_PHXTOF_HI_ANG,Image Packet Data,Image Packet Data
